Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
19,Michigan St,B10,27-9,20.54,110.9,90.4,66.8,0.033,9.32,105.2,95.9,3.64
20,Butler,Horz,30-4,19.56,112.4,92.8,62.7,0.003,3.17,101.1,97.9,5.84
21,Texas A&M,B12,25-11,19.53,108.0,88.5,65.6,0.005,9.46,104.7,95.2,-0.26
22,Pittsburgh,BE,27-10,19.47,111.8,92.4,67.5,0.028,9.69,104.5,94.8,1.14
23,Notre Dame,BE,25-8,18.67,110.9,92.3,72.6,0.043,7.94,104.5,96.5,-2.82
24,Arizona,P10,19-15,18.64,112.5,93.9,66.7,-0.077,12.94,107.0,94.1,10.22
25,Kansas St,B12,21-12,18.54,110.0,91.4,72.9,-0.048,9.51,104.9,95.4,-0.06
26,Gonzaga,WCC,25-8,18.54,109.9,91.4,69.4,-0.03,3.17,101.1,97.9,9.14
27,Connecticut,BE,24-9,18.41,110.5,92.1,71.0,0.0,8.26,104.5,96.3,1.75
28,USC,P10,21-12,18.19,106.5,88.3,68.0,-0.004,11.67,106.7,95.0,2.24
29,Indiana,B10,25-8,17.96,110.7,92.7,69.0,0.038,7.45,103.7,96.3,1.72
30,Purdue,B10,25-9,17.87,106.6,88.7,69.5,-0.024,7.08,103.0,95.9,-0.18
31,Ohio St,B10,24-13,17.33,105.8,88.5,67.6,-0.026,9.15,105.6,96.5,6.28
32,New Mexico,MWC,24-9,16.78,107.3,90.5,67.6,-0.045,1.74,101.2,99.4,-1.69
33,Mississippi St,SEC,23-11,16.27,103.6,87.3,70.4,-0.042,6.82,105.0,98.2,0.38
34,Virginia Tech,ACC,21-14,15.91,103.3,87.4,69.1,-0.048,7.87,104.9,97.0,0.33
35,BYU,MWC,27-8,15.4,103.4,88.0,71.0,0.027,1.81,101.1,99.3,-2.51
36,Oregon,P10,18-14,15.3,114.9,99.6,68.7,-0.034,10.63,105.7,95.1,1.53
37,Florida,SEC,24-12,15.09,111.7,96.6,68.6,-0.042,4.81,102.6,97.8,-4.68
38,Miami FL,ACC,23-11,15.02,108.2,93.2,69.4,-0.003,8.18,103.5,95.4,-2.81
39,Nebraska,B12,20-13,14.94,104.5,89.5,65.1,-0.041,7.22,103.6,96.4,-7.64
40,Arkansas,SEC,23-12,14.83,107.8,93.0,70.0,0.009,8.0,105.4,97.4,2.32
41,Baylor,B12,21-11,14.51,111.4,96.9,73.0,-0.028,8.23,103.9,95.7,-2.82
42,St Mary's CA,WCC,25-7,14.4,105.6,91.2,69.6,0.03,0.68,100.2,99.5,4.01
43,WKU,SB,29-7,14.36,108.4,94.0,70.9,-0.02,-1.04,99.9,100.9,1.46
44,Oklahoma,B12,23-12,14.16,105.9,91.7,65.8,0.077,10.32,105.5,95.2,2.42
45,St Joseph's PA,A10,21-13,14.01,111.2,97.2,67.0,-0.068,5.42,103.4,98.0,0.44
46,Villanova,BE,22-13,13.84,105.6,91.8,71.0,0.037,9.23,105.5,96.2,-0.29
47,Syracuse,BE,21-14,13.78,107.9,94.1,74.4,-0.026,9.62,105.3,95.7,5.84
48,UNLV,MWC,27-8,13.46,106.0,92.5,67.4,0.081,4.53,101.8,97.3,1.8
49,Arizona St,P10,21-13,13.21,107.0,93.8,63.4,0.011,8.23,104.8,96.6,-5.48
50,Illinois,B10,16-19,13.2,103.3,90.1,64.4,-0.119,10.04,105.2,95.2,5.41
51,Mississippi,SEC,24-11,13.17,109.5,96.3,72.8,0.01,6.77,103.9,97.2,0.49
52,Massachusetts,A10,25-11,12.82,106.6,93.7,77.5,0.005,5.32,103.9,98.6,0.83
53,Georgia Tech,ACC,15-17,12.78,110.3,97.5,72.7,-0.077,10.74,105.8,95.1,5.31
54,Missouri,B12,16-16,12.77,108.8,96.0,72.9,-0.105,9.02,104.1,95.1,1.8
55,Kent,MAC,28-7,12.73,103.7,90.9,67.9,0.075,1.46,100.3,98.8,1.31
56,Vanderbilt,SEC,26-8,12.32,108.4,96.1,71.9,0.11,6.45,104.7,98.3,1.36
57,Temple,A10,21-13,12.1,108.8,96.7,67.0,-0.019,6.16,104.1,97.9,4.28
58,Illinois St,MVC,25-10,12.03,102.1,90.1,65.5,0.043,4.87,103.5,98.7,-0.09
59,Florida St,ACC,19-15,11.97,104.6,92.6,68.6,-0.034,9.24,105.5,96.2,1.38
60,UAB,CUSA,23-11,11.77,106.4,94.6,69.9,0.017,2.69,101.0,98.4,-0.84
61,Utah,MWC,18-15,11.74,107.0,95.3,65.4,-0.111,4.77,102.5,97.8,3.12
62,Dayton,A10,23-11,11.72,108.0,96.3,64.0,0.056,5.87,103.4,97.6,1.93
63,Maryland,ACC,19-15,11.72,103.6,91.9,73.2,-0.042,8.31,103.6,95.3,1.29
64,S Illinois,MVC,18-15,11.72,101.9,90.1,64.1,-0.032,7.67,104.2,96.5,9.17
65,South Alabama,SB,26-7,11.5,108.4,96.9,68.3,-0.0,-1.19,100.2,101.4,2.42
66,IUPUI,Sum,26-7,11.43,112.5,101.0,64.7,-0.02,-2.85,99.5,102.4,-0.61
67,California,P10,17-16,11.25,112.0,100.8,70.8,-0.013,11.61,106.3,94.7,1.51
68,VA Commonwealth,CAA,24-8,11.22,100.5,89.3,67.0,-0.04,-1.35,99.3,100.7,2.45
69,Washington,P10,16-17,11.1,105.3,94.2,71.9,-0.07,10.01,105.8,95.8,1.3
70,Houston,CUSA,24-10,11.05,110.0,99.0,72.5,-0.044,0.22,99.4,99.2,-4.91
71,Minnesota,B10,20-14,10.99,104.3,93.4,67.9,-0.024,6.0,102.5,96.5,-3.67
72,Rhode Island,A10,21-12,10.96,111.0,100.0,73.3,-0.059,3.56,102.4,98.8,-0.66
73,Oklahoma St,B12,17-16,10.65,105.2,94.5,67.7,-0.031,9.94,105.2,95.2,1.49
74,Creighton,MVC,22-11,10.6,104.6,94.0,68.5,0.049,5.71,103.0,97.3,-0.27
75,Wake Forest,ACC,17-13,10.58,103.7,93.2,71.9,-0.015,7.27,103.2,95.9,-2.19
76,Akron,MAC,24-11,10.15,106.3,96.2,66.6,-0.008,0.81,99.8,99.0,-2.04
77,Oral Roberts,Sum,24-9,10.1,100.5,90.4,66.8,0.032,0.03,102.1,102.0,7.59
78,Duquesne,A10,17-13,9.77,105.1,95.4,76.9,-0.086,2.07,101.8,99.7,-2.22
79,Kentucky,SEC,18-13,9.74,104.6,94.9,65.6,0.011,7.78,104.5,96.7,0.91
80,George Mason,CAA,23-11,9.49,106.8,97.3,64.8,-0.009,-0.13,99.6,99.7,3.55
81,Tulsa,CUSA,25-14,9.48,102.8,93.3,67.7,0.019,2.14,101.4,99.2,-6.15
82,Miami OH,MAC,17-16,9.42,104.5,95.1,61.3,-0.038,5.56,102.6,97.0,11.69
83,Charlotte,A10,20-14,9.4,100.7,91.3,70.2,-0.006,6.25,104.1,97.9,4.51
84,Texas Tech,B12,16-15,9.36,103.4,94.0,71.0,0.014,10.03,105.5,95.5,2.28
85,Providence,BE,15-16,9.29,106.4,97.1,69.4,-0.025,9.46,105.7,96.3,2.71
86,Alabama,SEC,17-16,8.92,106.8,97.9,70.1,-0.054,6.86,104.4,97.5,0.9
87,Bradley,MVC,21-17,8.81,108.6,99.8,70.7,-0.021,5.4,102.3,96.9,1.23
88,Missouri St,MVC,17-16,8.26,103.9,95.6,68.0,-0.064,5.03,102.7,97.6,2.53
89,CS Fullerton,BW,24-9,8.25,108.1,99.8,74.5,-0.009,-3.94,98.5,102.4,-3.05
90,Virginia,ACC,17-16,7.9,106.6,98.7,72.1,-0.023,7.42,104.1,96.7,-2.85
91,Georgia,SEC,17-17,7.89,100.2,92.3,68.0,-0.032,8.04,105.5,97.4,-1.66
92,Siena,MAAC,23-11,7.86,104.8,96.9,71.3,0.036,-0.85,101.0,101.8,3.56
93,San Diego St,MWC,20-13,7.84,100.7,92.9,67.3,-0.006,3.1,101.2,98.1,-0.98
94,W Michigan,MAC,20-12,7.76,103.6,95.8,67.2,-0.022,-0.42,99.8,100.2,1.4
95,Ohio,MAC,20-13,7.37,105.1,97.7,66.4,0.019,2.44,101.0,98.6,3.13
96,SF Austin,Slnd,26-6,7.37,103.5,96.2,61.9,0.029,-6.52,95.2,101.7,-6.98
97,Southern Miss,CUSA,19-14,6.84,104.0,97.2,67.2,-0.03,2.24,101.3,99.1,-2.63
98,UCF,CUSA,16-15,6.83,104.3,97.5,68.3,-0.105,2.32,101.0,98.7,2.01
99,New Mexico St,WAC,21-14,6.8,104.7,98.0,73.4,-0.06,-1.08,100.9,101.9,4.64
100,UNC Greensboro,SC,19-12,6.75,104.4,97.7,67.7,0.015,-0.51,100.4,100.9,1.75
101,Cleveland St,Horz,21-13,6.49,99.1,92.6,68.2,0.034,2.84,101.9,99.1,3.58
102,Nevada,WAC,21-12,6.45,104.2,97.8,70.8,0.014,0.05,101.6,101.5,4.97
103,Cincinnati,BE,13-19,6.45,101.2,94.8,66.2,-0.007,9.77,105.6,95.8,3.42
104,Winthrop,BSth,22-12,6.3,95.5,89.2,65.0,-0.001,-1.28,101.6,102.9,7.56
105,Boston College,ACC,14-17,6.25,104.8,98.6,68.8,-0.015,9.48,105.4,95.9,0.41
106,South Carolina,SEC,14-18,5.93,104.4,98.5,68.6,-0.086,7.52,105.2,97.7,0.74
107,Seton Hall,BE,17-15,5.87,106.1,100.2,72.7,0.04,6.4,103.4,97.0,-2.76
108,Utah St,WAC,24-11,5.68,111.1,105.4,66.0,0.038,-2.75,98.9,101.7,-1.69
109,UTEP,CUSA,19-14,5.62,102.8,97.2,74.2,-0.012,2.1,100.6,98.6,-2.06
110,NC State,ACC,15-16,5.42,103.8,98.4,66.6,0.043,9.59,105.5,95.9,0.04
111,South Florida,BE,12-19,5.33,103.6,98.3,67.1,-0.098,6.85,103.3,96.5,-0.07
112,Portland St,BSky,23-10,5.25,104.7,99.5,69.3,0.062,-4.05,99.2,103.2,1.56
113,DePaul,BE,11-19,5.18,107.8,102.6,69.4,-0.031,9.54,105.3,95.7,2.87
114,IL Chicago,Horz,18-15,5.13,100.8,95.7,68.5,-0.015,1.66,100.3,98.7,2.46
115,LSU,SEC,13-18,5.09,100.9,95.8,69.0,-0.081,6.64,103.6,96.9,0.51
116,Wright St,Horz,21-10,4.97,100.5,95.6,62.7,0.064,1.0,101.2,100.2,1.09
117,Santa Barbara,BW,23-9,4.84,99.1,94.2,68.3,0.061,-3.71,99.2,102.9,-3.15
118,Old Dominion,CAA,18-16,4.84,102.8,98.0,65.8,-0.035,1.04,99.7,98.7,5.68
119,Valparaiso,Horz,22-14,4.62,103.3,98.7,69.1,0.048,2.34,101.1,98.8,1.93
120,Rider,MAAC,23-11,4.54,104.6,100.1,71.7,0.011,-3.88,98.0,101.9,-4.93
121,San Diego,WCC,22-14,4.51,97.5,93.0,66.6,0.046,1.82,101.2,99.4,2.39
122,Northern Iowa,MVC,18-14,4.47,102.3,97.8,62.4,0.042,4.39,101.8,97.4,-1.66
123,Iowa St,B12,14-18,4.42,97.9,93.5,67.1,-0.017,8.71,104.5,95.8,-1.78
124,Cornell,Ivy,22-6,4.4,106.4,102.0,70.8,0.087,-6.86,95.7,102.6,-3.45
125,Colorado,B12,12-20,4.1,101.7,97.6,63.5,-0.066,9.05,104.3,95.3,-2.21
126,Boise St,WAC,25-9,3.78,105.0,101.2,73.7,0.086,-2.98,99.9,102.8,-3.95
127,UMBC,AE,24-9,3.78,108.5,104.8,67.0,0.055,-4.7,97.0,101.7,0.47
128,Ga Southern,SC,20-12,3.67,101.9,98.2,72.4,0.018,-0.97,100.3,101.3,2.28
129,Belmont,ASun,25-9,3.41,105.5,102.1,72.2,0.075,-5.18,97.6,102.8,-0.52
130,Penn St,B10,15-16,3.38,103.6,100.2,66.1,0.03,7.54,103.2,95.7,-1.32
131,CS Northridge,BW,20-10,3.36,98.7,95.3,75.8,0.023,-3.76,99.1,102.9,-2.67
132,Brown,Ivy,19-10,3.11,105.3,102.2,64.1,0.042,-5.48,98.3,103.8,-1.17
133,Indiana St,MVC,15-16,3.07,101.9,98.8,67.1,0.042,5.58,103.1,97.6,0.88
134,North Texas,SB,20-11,3.05,102.1,99.0,71.4,-0.023,-3.26,99.8,103.1,-0.06
135,N Dakota St,Sum,16-13,2.93,103.3,100.4,70.2,-0.064,-3.07,99.7,102.7,-1.74
136,Niagara,MAAC,19-10,2.9,102.5,99.6,73.4,0.025,-2.77,99.2,102.0,-1.35
137,Sam Houston St,Slnd,23-8,2.69,93.4,90.7,70.7,0.023,-5.27,96.2,101.5,-2.41
138,Michigan,B10,10-22,2.66,99.9,97.2,67.1,-0.036,9.92,104.8,94.9,6.52
139,Marshall,CUSA,16-14,2.54,102.2,99.6,65.9,-0.007,2.48,100.7,98.2,0.78
140,St John's,BE,11-19,2.46,94.5,92.0,67.7,-0.012,8.95,105.0,96.1,0.84
141,Oakland,Sum,17-14,2.38,107.7,105.3,70.3,-0.015,-0.56,101.1,101.6,5.78
142,Appalachian St,SC,18-13,2.32,102.2,99.8,68.6,0.004,-1.35,99.9,101.2,-0.54
143,Robert Morris,NEC,26-8,2.3,99.5,97.2,72.5,0.076,-7.06,96.0,103.0,-4.4
144,Pacific,BW,21-10,2.24,103.7,101.5,66.7,0.047,-4.49,98.0,102.5,-4.17
145,Iowa,B10,13-19,2.05,95.0,93.0,61.8,-0.024,5.83,103.4,97.5,-3.79
146,Auburn,SEC,14-16,1.98,105.9,103.9,68.3,0.007,4.37,102.6,98.3,-7.44
147,WI Green Bay,Horz,15-15,1.95,103.5,101.5,68.4,0.02,2.2,101.2,99.0,3.18
148,Marist,MAAC,18-14,1.9,101.9,100.0,67.3,0.017,-0.64,99.9,100.6,3.34
149,La Salle,A10,15-17,1.9,103.7,101.8,72.3,-0.004,2.81,102.0,99.2,-3.67
150,American Univ,Pat,21-12,1.7,103.4,101.7,63.5,0.045,-4.28,96.5,100.8,-3.97
151,Richmond,A10,16-15,1.44,98.4,97.0,64.6,0.103,3.82,103.0,99.2,-0.58
152,Northeastern,CAA,14-17,1.43,98.8,97.4,64.8,-0.043,-0.79,99.3,100.1,2.26
153,Santa Clara,WCC,15-16,1.38,97.6,96.2,62.9,-0.064,-0.94,99.8,100.8,-0.34
154,Northern Arizona,BSky,21-11,1.35,101.9,100.5,69.5,0.05,-4.39,98.5,102.9,0.31
155,Wichita St,MVC,11-20,1.32,99.5,98.2,64.4,-0.069,4.33,102.7,98.4,-0.63
156,Air Force,MWC,16-14,1.09,97.4,96.3,59.5,-0.006,0.92,99.9,99.0,-7.37
157,St Louis,A10,16-15,0.93,96.3,95.4,61.9,0.067,4.87,103.5,98.6,1.01
158,Chattanooga,SC,18-13,0.73,98.4,97.7,74.8,0.049,0.46,101.1,100.7,7.17
159,Fordham,A10,12-17,0.71,99.1,98.4,65.7,-0.03,5.21,103.4,98.2,-0.03
160,Lamar,Slnd,19-11,0.61,104.6,104.0,73.4,-0.002,-4.52,95.8,100.3,0.92
161,UC Irvine,BW,18-16,0.39,100.8,100.4,65.9,-0.028,-1.97,99.3,101.2,0.96
162,UNC Wilmington,CAA,20-13,0.31,104.4,104.1,69.4,0.062,-2.43,98.4,100.8,-4.61
163,Loyola MD,MAAC,19-14,0.13,103.5,103.3,68.5,0.052,-3.39,98.4,101.7,-4.13
164,Tulane,CUSA,17-15,-0.02,98.3,98.3,67.1,0.073,2.31,101.2,98.9,0.35
165,MTSU,SB,17-15,-0.18,101.2,101.4,66.0,0.063,0.07,101.6,101.5,5.41
166,WI Milwaukee,Horz,14-16,-0.28,96.7,97.0,70.2,0.035,2.63,101.2,98.6,4.99
167,Austin Peay,OVC,24-11,-0.28,101.0,101.3,68.8,0.084,-6.6,99.0,105.6,3.86
168,Col Charleston,SC,16-17,-0.33,102.7,103.1,69.2,-0.024,-1.14,100.4,101.6,1.89
169,Holy Cross,Pat,15-14,-0.96,97.2,98.2,63.0,-0.014,-3.04,98.0,101.0,-0.75
170,G Washington,A10,9-17,-1.03,96.8,97.9,66.7,-0.057,5.1,103.8,98.7,-0.63
171,Morgan St,MEAC,22-11,-1.07,95.9,97.0,67.2,0.016,-9.62,94.8,104.4,0.07
172,UNC Asheville,BSth,23-10,-1.24,103.3,104.5,68.3,0.102,-5.01,98.2,103.2,-1.28
173,Mt St Mary's,NEC,19-15,-1.29,95.7,97.0,69.6,0.016,-5.47,98.1,103.6,0.0
174,ETSU,ASun,19-13,-1.4,99.9,101.3,75.1,0.067,-3.68,98.3,102.0,2.71
175,Vermont,AE,16-15,-1.66,97.6,99.3,71.6,-0.055,-6.42,97.6,104.0,-4.67
176,Albany NY,AE,15-15,-1.79,99.3,101.0,66.6,-0.063,-6.22,96.6,102.8,-3.54
177,TCU,MWC,14-16,-1.82,97.1,98.9,69.7,-0.018,0.49,98.8,98.3,-10.77
178,C Michigan,MAC,14-17,-2.02,99.4,101.4,71.7,0.082,1.08,100.1,99.0,4.15
179,New Orleans,SB,19-13,-2.07,100.9,102.9,70.6,0.049,-3.52,98.5,102.1,-5.89
180,UT Arlington,Slnd,21-12,-2.19,97.7,99.9,71.9,0.046,-4.61,96.4,101.0,-5.21
181,Buffalo,MAC,10-20,-2.34,96.7,99.0,74.2,-0.105,1.08,100.3,99.2,-1.64
182,Rutgers,BE,11-20,-2.42,92.2,94.7,68.5,0.02,6.7,103.7,97.0,-4.99
183,E Michigan,MAC,14-17,-2.45,100.6,103.1,66.2,-0.001,-1.27,99.6,100.9,-1.87
184,High Point,BSth,17-14,-2.62,99.8,102.5,65.3,-0.076,-7.04,96.8,103.9,-5.79
185,Lafayette,Pat,15-15,-2.63,102.9,105.6,71.3,-0.035,-5.49,95.4,100.9,-5.97
186,Elon,SC,14-19,-2.64,94.3,96.9,65.5,0.001,-0.54,100.6,101.1,1.39
187,Weber St,BSky,16-14,-2.71,96.7,99.4,66.9,0.013,-4.8,98.8,103.6,-0.15
188,Gardner Webb,ASun,16-16,-2.87,99.8,102.7,73.8,-0.037,-5.8,96.9,102.7,0.04
189,William & Mary,CAA,17-16,-2.9,96.5,99.4,64.2,0.052,-1.54,98.7,100.2,-3.67
190,Fresno St,WAC,13-19,-2.93,95.2,98.1,69.9,-0.097,-1.94,100.2,102.2,-0.74
191,Northwestern,B10,8-22,-3.11,101.1,104.2,64.0,-0.058,8.19,103.9,95.8,-2.46
192,Colgate,Pat,18-14,-3.14,93.9,97.1,67.8,0.038,-6.07,96.6,102.6,-7.76
193,Ark Little Rock,SB,20-11,-3.2,91.5,94.7,68.3,0.092,-5.1,97.9,103.0,-8.06
194,Wyoming,MWC,12-18,-3.27,97.0,100.2,71.5,-0.019,2.02,100.9,98.9,-3.16
195,ULL,SB,15-15,-3.35,93.9,97.2,66.7,0.034,-2.37,100.0,102.4,1.33
196,Lipscomb,ASun,15-16,-3.48,97.3,100.7,70.0,-0.077,-6.59,96.3,102.9,-4.19
197,Montana,BSky,14-16,-3.51,103.3,106.9,65.0,-0.079,-4.6,98.3,102.9,0.89
198,IPFW,Sum,13-18,-3.68,96.5,100.2,68.9,-0.008,0.51,101.1,100.5,8.75
199,Central Conn,NEC,14-16,-3.81,100.2,104.0,66.6,-0.07,-6.77,97.1,103.8,-3.46
200,Navy,Pat,16-14,-3.83,97.3,101.1,76.6,-0.068,-8.38,93.9,102.3,-12.28
201,Loyola-Chicago,Horz,12-19,-3.83,95.8,99.6,63.9,0.037,1.4,100.5,99.1,-0.55
202,Murray St,OVC,18-13,-3.92,100.4,104.3,67.8,-0.023,-8.0,97.9,105.9,4.03
203,Wofford,SC,16-16,-4.11,101.9,106.0,64.9,0.035,0.34,100.3,100.0,5.89
204,Bowling Green,MAC,13-17,-4.28,96.5,100.7,67.0,0.05,0.49,100.3,99.8,-1.72
205,Delaware,CAA,14-17,-4.41,94.4,98.8,67.7,0.055,-1.77,98.0,99.8,-1.1
206,SE Louisiana,Slnd,17-13,-4.42,92.7,97.1,67.6,0.002,-5.48,96.0,101.5,-2.6
207,Alabama St,SWAC,20-11,-4.47,98.6,103.0,67.8,-0.033,-14.66,91.1,105.8,1.72
208,Liberty,BSth,16-16,-4.47,99.8,104.3,66.0,-0.062,-6.43,98.2,104.7,-4.64
209,Sacred Heart,NEC,18-14,-4.57,97.8,102.4,71.0,0.044,-6.66,96.7,103.3,-3.89
210,Fairfield,MAAC,14-16,-4.77,101.5,106.2,63.6,0.071,-1.62,99.5,101.1,0.63
211,Jacksonville,ASun,18-13,-4.86,98.7,103.5,69.8,0.088,-6.95,96.1,103.1,1.51
212,Hampton,MEAC,18-12,-5.01,90.2,95.2,70.1,0.012,-8.91,94.4,103.3,1.12
213,Long Island,NEC,15-15,-5.01,96.5,101.5,72.8,-0.023,-7.29,96.1,103.4,-6.34
214,Hofstra,CAA,12-18,-5.03,94.2,99.2,70.2,-0.001,-2.51,98.1,100.6,-2.66
215,Utah Valley,ind,15-14,-5.08,101.1,106.2,65.3,-0.045,-7.75,96.4,104.2,-2.0
216,James Madison,CAA,13-17,-5.16,100.2,105.4,71.9,-0.029,-3.48,98.3,101.8,-8.53
217,Evansville,MVC,9-21,-5.48,95.4,100.9,65.4,-0.044,3.43,102.2,98.8,-7.41
218,St Bonaventure,A10,8-22,-5.49,101.0,106.5,67.6,-0.057,1.88,101.2,99.3,-4.5
219,Iona,MAAC,12-20,-5.54,91.8,97.3,69.6,-0.026,-2.93,99.4,102.3,-2.0
220,Southern Utah,Sum,11-19,-5.7,98.1,103.8,68.5,0.027,-1.47,100.8,102.3,1.13
221,Toledo,MAC,11-19,-5.74,90.7,96.4,67.8,0.083,3.04,102.2,99.1,6.16
222,Binghamton,AE,14-16,-5.75,95.9,101.6,66.1,-0.018,-5.57,98.3,103.8,-3.31
223,Youngstown St,Horz,9-21,-5.76,93.9,99.6,70.5,0.014,2.92,101.5,98.5,3.62
224,FL Atlantic,SB,15-18,-5.77,98.5,104.3,72.1,0.029,-3.78,98.0,101.7,-5.64
225,Boston Univ,AE,14-17,-5.95,93.8,99.7,66.1,0.01,-4.82,98.2,103.0,-0.92
226,East Carolina,CUSA,11-19,-5.96,99.8,105.7,67.9,-0.036,2.5,100.9,98.4,0.66
227,Pepperdine,WCC,11-21,-6.23,95.8,102.0,75.8,-0.008,-0.22,100.0,100.2,0.63
228,Wagner,NEC,23-8,-6.24,94.1,100.3,70.4,0.226,-8.21,96.4,104.6,-7.79
229,Tennessee St,OVC,15-17,-6.57,99.9,106.4,71.8,-0.02,-6.99,98.4,105.4,8.42
230,Hawaii,WAC,11-19,-6.88,98.5,105.3,70.0,-0.054,-2.09,99.1,101.2,-1.61
231,Yale,Ivy,13-15,-6.95,96.9,103.8,68.1,0.018,-4.8,98.2,103.0,0.61
232,Montana St,BSky,15-15,-6.95,100.5,107.5,70.3,0.016,-4.86,97.9,102.7,-2.0
233,Ball St,MAC,6-24,-7.02,92.2,99.2,64.1,-0.049,1.5,100.8,99.3,4.53
234,Denver,SB,11-19,-7.02,95.2,102.3,58.3,-0.042,-2.76,99.2,102.0,-2.55
235,Manhattan,MAAC,12-19,-7.12,98.4,105.5,69.1,-0.062,-4.73,97.2,101.9,-8.75
236,McNeese St,Slnd,13-16,-7.12,92.4,99.5,69.0,0.005,-3.79,96.9,100.7,0.33
237,Quinnipiac,NEC,15-15,-7.17,100.8,108.0,69.9,0.025,-7.41,95.8,103.2,-5.77
238,N Colorado,BSky,13-16,-7.2,96.3,103.5,70.3,-0.01,-5.42,97.8,103.2,-3.4
239,Bucknell,Pat,12-19,-7.24,92.1,99.3,65.7,0.048,-3.05,98.2,101.2,-1.34
240,Towson,CAA,13-18,-7.28,95.9,103.2,68.4,0.039,-2.76,98.2,101.0,-3.77
241,Troy,SB,12-19,-7.31,100.7,108.0,72.9,-0.031,-2.13,99.8,101.9,-3.8
242,Nicholls St,Slnd,10-21,-7.33,90.7,98.0,68.8,-0.046,-2.11,98.9,101.0,3.61
243,W Carolina,SC,10-21,-7.49,94.5,102.0,66.5,-0.04,-0.78,100.6,101.3,0.34
244,Hartford,AE,18-16,-7.54,98.6,106.1,69.9,0.116,-5.48,97.0,102.5,-3.12
245,UTRGV,ind,18-13,-7.58,101.8,109.3,67.5,-0.004,-10.53,94.1,104.6,-6.07
246,Oregon St,P10,6-25,-7.74,91.1,98.8,68.6,-0.052,8.45,105.7,97.3,-9.12
247,TN Martin,OVC,17-16,-7.96,102.0,110.0,71.1,0.027,-8.43,96.7,105.1,0.75
248,E Washington,BSky,11-19,-7.98,92.8,100.8,67.1,-0.032,-2.54,99.2,101.7,4.37
249,Tennessee Tech,OVC,13-19,-8.0,96.0,104.0,73.3,-0.087,-8.35,97.3,105.6,-0.72
250,Detroit,Horz,7-23,-8.11,96.8,104.9,63.5,-0.062,2.1,100.9,98.8,0.78
251,Lehigh,Pat,14-15,-8.15,92.1,100.2,67.5,0.026,-6.63,95.6,102.2,-9.01
252,Georgia St,CAA,9-21,-8.28,94.9,103.1,64.8,-0.017,-2.98,98.1,101.1,-6.04
253,Northwestern LA,Slnd,15-18,-8.35,95.0,103.3,75.5,0.089,-2.78,97.5,100.3,2.64
254,VMI,BSth,14-15,-8.39,102.0,110.4,80.3,-0.041,-7.74,96.2,103.9,-8.69
255,Drexel,CAA,12-20,-8.41,87.3,95.8,67.5,0.014,-1.62,99.3,100.9,-0.52
256,San Francisco,WCC,10-21,-8.44,95.2,103.6,68.9,-0.043,-0.93,99.6,100.5,-0.01
257,W Illinois,Sum,12-18,-8.47,94.6,103.0,69.4,0.008,-2.05,101.1,103.1,-2.17
258,Missouri KC,Sum,11-21,-8.48,95.8,104.3,69.1,0.011,-0.69,101.1,101.8,1.07
259,San Jose St,WAC,13-19,-8.67,94.3,102.9,69.5,0.065,-2.7,100.2,102.9,-2.29
