Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
20,Arizona,P10,30-8,19.24,113.4,94.1,68.5,0.065,8.08,104.5,96.4,2.27
21,Cincinnati,BE,26-9,19.02,106.9,87.9,65.2,0.041,7.3,103.9,96.6,-5.93
22,Utah St,WAC,30-4,18.99,107.6,88.6,65.2,0.034,0.2,100.6,100.4,-0.91
23,Belmont,ASun,30-5,18.13,108.6,90.5,71.0,-0.006,-5.27,96.7,102.0,-2.56
24,George Mason,CAA,27-7,17.96,110.0,92.1,67.1,0.028,1.98,101.6,99.7,1.06
25,Clemson,ACC,22-12,17.87,105.5,87.7,67.0,-0.088,7.7,103.6,95.9,0.16
26,Marquette,BE,22-15,17.7,111.5,93.8,69.2,-0.057,11.29,106.1,94.8,-2.53
27,Wichita St,MVC,29-8,17.55,109.6,92.1,67.3,-0.041,1.83,100.1,98.3,-1.32
28,UNLV,MWC,24-9,17.41,106.6,89.2,68.9,0.004,6.65,103.2,96.6,3.12
29,Villanova,BE,21-12,17.34,109.9,92.6,68.3,-0.04,9.78,105.1,95.4,1.19
30,Michigan,B10,21-14,17.32,108.6,91.3,64.2,-0.014,12.7,107.5,94.8,2.97
31,Georgetown,BE,21-11,17.28,109.6,92.4,66.5,0.048,12.21,106.6,94.4,6.29
32,Kansas St,B12,23-11,17.06,106.3,89.2,69.7,0.011,9.88,105.5,95.7,3.34
33,Vanderbilt,SEC,23-11,16.91,112.5,95.5,68.9,-0.05,7.58,103.4,95.8,5.12
34,Temple,A10,26-8,16.48,106.5,90.0,67.2,0.014,4.25,102.1,97.8,6.32
35,Florida St,ACC,23-11,16.35,100.2,83.9,69.9,-0.016,6.87,103.6,96.7,-1.82
36,Gonzaga,WCC,25-10,16.1,107.7,91.6,69.4,-0.007,4.49,103.4,98.9,6.26
37,Butler,Horz,28-10,16.02,108.4,92.3,66.4,0.034,5.38,102.7,97.3,6.97
38,Richmond,A10,29-8,15.74,109.1,93.4,64.7,0.053,3.22,101.4,98.2,1.63
39,Xavier,A10,24-8,15.67,108.9,93.3,66.9,0.037,4.79,102.1,97.3,7.05
40,Virginia Tech,ACC,22-12,15.57,105.4,89.9,67.0,-0.029,6.85,103.3,96.4,0.87
41,St John's,BE,21-12,15.53,107.4,91.8,68.5,0.047,11.48,106.7,95.2,3.14
42,St Mary's CA,WCC,25-9,15.21,113.2,98.0,67.9,-0.025,2.28,101.7,99.4,2.8
43,Missouri,B12,23-11,15.21,109.4,94.2,73.5,-0.013,7.55,104.1,96.5,-1.65
44,Maryland,ACC,19-14,14.92,105.7,90.7,72.4,-0.091,6.64,104.3,97.6,-1.06
45,Michigan St,B10,19-15,14.77,105.1,90.3,68.1,0.009,13.96,107.6,93.6,8.73
46,Penn St,B10,19-15,14.56,108.4,93.9,62.2,0.037,13.31,107.6,94.3,3.6
47,Old Dominion,CAA,27-7,14.44,105.8,91.3,63.3,0.059,2.98,102.3,99.3,5.07
48,New Mexico,MWC,22-13,14.37,107.7,93.4,68.2,-0.069,5.08,103.0,97.9,-1.05
49,Texas A&M,B12,24-9,14.27,105.5,91.2,64.0,0.051,6.63,103.2,96.5,-4.06
50,Northwestern,B10,20-14,13.76,111.6,97.8,66.0,0.008,9.17,105.2,96.1,-5.59
51,Alabama,SEC,25-12,13.38,100.7,87.3,67.2,-0.002,4.24,101.8,97.5,-2.77
52,UCLA,P10,23-11,13.32,104.7,91.3,68.6,0.033,8.18,104.5,96.3,4.61
53,VA Commonwealth,CAA,28-12,13.26,108.7,95.4,67.7,0.021,4.77,102.5,97.7,2.25
54,Colorado,B12,24-14,13.23,113.8,100.5,70.1,-0.026,6.6,103.4,96.8,-5.44
55,Duquesne,A10,19-13,13.08,104.4,91.3,73.3,-0.148,1.73,101.0,99.3,-0.16
56,USC,P10,19-15,13.03,103.6,90.5,65.3,-0.05,7.98,104.7,96.7,4.16
57,Oakland,Sum,25-10,12.94,114.5,101.5,74.0,0.022,1.01,102.0,101.0,11.27
58,Minnesota,B10,17-14,12.88,106.4,93.5,67.4,-0.018,11.09,107.1,96.0,2.78
59,Seton Hall,BE,13-18,12.59,100.5,87.9,70.3,-0.117,11.27,105.7,94.5,4.57
60,Washington St,P10,22-13,12.53,104.1,91.6,70.5,0.002,7.68,104.3,96.6,1.26
61,Miami FL,ACC,21-15,12.3,108.8,96.5,67.3,-0.05,6.9,103.1,96.2,-0.67
62,Tennessee,SEC,19-15,12.07,103.7,91.6,69.3,-0.013,10.09,105.6,95.5,9.26
63,Georgia,SEC,21-12,11.87,103.9,92.0,66.5,-0.003,6.54,103.0,96.5,1.19
64,Nebraska,B12,19-13,11.62,101.0,89.4,65.6,-0.048,5.62,103.0,97.4,-6.66
65,UAB,CUSA,22-9,11.4,104.2,92.8,65.2,0.024,2.34,100.9,98.5,-1.23
66,Iona,MAAC,25-12,11.34,109.8,98.4,71.3,-0.086,-1.79,97.8,99.6,0.15
67,Boston College,ACC,21-13,11.16,113.0,101.9,65.5,0.047,7.91,103.8,95.9,3.55
68,Missouri St,MVC,26-9,10.86,109.8,99.0,64.6,0.025,1.26,100.2,99.0,0.25
69,Cleveland St,Horz,27-9,10.78,104.9,94.1,67.8,0.032,2.54,101.6,99.0,3.01
70,Col Charleston,SC,26-11,10.7,110.0,99.3,69.1,-0.014,-0.53,100.0,100.5,3.77
71,Harvard,Ivy,23-7,10.36,108.2,97.9,66.0,0.051,-0.78,100.0,100.8,2.1
72,UTEP,CUSA,25-10,10.19,101.5,91.3,68.8,-0.009,2.11,101.1,99.0,0.09
73,Oklahoma St,B12,20-14,10.05,102.8,92.8,67.4,0.041,7.51,103.8,96.3,-0.59
74,California,P10,18-15,9.89,106.3,96.4,69.9,0.036,9.71,105.4,95.7,8.85
75,Southern Miss,CUSA,22-10,9.89,107.7,97.8,67.6,-0.024,1.67,100.2,98.5,-2.58
76,Mississippi,SEC,20-14,9.65,108.0,98.4,69.5,-0.041,3.73,101.0,97.2,-0.42
77,Colorado St,MWC,19-13,9.33,104.6,95.2,69.0,0.003,5.84,103.0,97.2,1.18
78,Rutgers,BE,15-17,9.3,104.2,94.9,66.0,-0.052,8.75,103.8,95.0,-3.31
79,Princeton,Ivy,25-7,8.94,103.6,94.6,65.2,0.091,-1.52,100.2,101.7,-1.23
80,Baylor,B12,18-13,8.87,103.6,94.7,67.6,-0.045,5.15,101.8,96.7,-4.26
81,Iowa St,B12,16-16,8.58,104.8,96.2,71.4,-0.095,5.32,103.1,97.8,-5.92
82,Indiana,B10,12-20,8.37,106.4,98.0,66.9,-0.14,9.79,105.9,96.1,-4.78
83,Wofford,SC,21-13,8.08,108.3,100.2,66.1,-0.024,-0.91,100.4,101.3,5.54
84,Boise St,WAC,22-13,8.07,104.2,96.2,70.1,-0.037,-0.42,99.5,99.9,-4.33
85,Marshall,CUSA,22-12,7.81,104.5,96.7,69.8,-0.013,1.69,101.0,99.3,-2.16
86,Providence,BE,15-17,7.07,106.5,99.5,73.8,-0.045,7.69,103.8,96.1,-3.91
87,NC State,ACC,15-16,7.05,105.6,98.5,69.3,-0.02,7.89,103.6,95.7,-1.16
88,Iowa,B10,11-20,7.01,100.3,93.3,69.2,-0.118,10.5,106.4,95.9,-2.02
89,Morehead St,OVC,25-10,6.85,101.6,94.7,66.2,0.023,-3.3,98.5,101.8,1.25
90,Tulsa,CUSA,19-13,6.81,102.7,95.9,68.5,-0.001,2.96,101.8,98.8,3.2
91,Memphis,CUSA,25-10,6.78,100.4,93.6,70.8,0.117,3.24,101.9,98.7,-0.61
92,Oregon,P10,21-18,6.74,102.5,95.8,69.2,0.019,7.14,104.0,96.9,0.27
93,Drexel,CAA,21-10,6.71,95.7,89.0,65.9,0.066,0.43,102.0,101.6,0.16
94,Long Beach St,BW,22-12,6.52,102.8,96.3,71.4,0.06,1.44,100.5,99.1,11.19
95,Bucknell,Pat,25-9,6.47,101.6,95.2,67.7,0.067,-3.58,99.1,102.6,-0.11
96,Valparaiso,Horz,23-12,6.43,102.3,95.9,69.5,0.057,2.12,101.9,99.7,2.35
97,Dayton,A10,22-14,6.41,100.6,94.2,68.3,0.062,4.25,101.1,96.9,3.04
98,Creighton,MVC,23-16,6.35,106.2,99.9,66.0,-0.041,1.2,100.7,99.5,-2.25
99,Georgia Tech,ACC,13-18,6.14,98.1,92.0,70.6,-0.092,6.23,102.7,96.5,-0.96
100,Kent,MAC,25-12,6.06,101.4,95.3,69.4,0.053,0.41,100.0,99.6,2.29
101,Stanford,P10,15-16,6.06,100.6,94.6,67.3,-0.044,5.16,102.3,97.1,-3.19
102,Portland,WCC,20-12,6.05,107.2,101.2,66.2,0.052,1.76,101.1,99.4,2.32
103,Virginia,ACC,16-15,5.83,100.3,94.5,62.5,0.02,6.91,103.0,96.1,-1.9
104,Fairfield,MAAC,25-8,5.73,94.9,89.1,68.1,0.043,-3.86,96.9,100.8,-4.72
105,UCF,CUSA,21-12,5.71,101.3,95.6,66.9,0.013,1.96,101.0,99.0,-2.53
106,James Madison,CAA,21-12,5.68,104.9,99.2,68.9,0.022,0.69,100.8,100.1,-1.17
107,Northern Iowa,MVC,20-14,5.64,104.7,99.1,62.1,0.003,2.14,100.9,98.7,2.6
108,Long Island,NEC,27-6,5.34,105.4,100.1,76.5,0.052,-5.9,96.2,102.1,-6.68
109,Indiana St,MVC,20-14,5.33,99.0,93.7,67.4,0.052,2.95,102.2,99.3,1.69
110,S Dakota St,Sum,19-12,5.16,111.3,106.2,70.6,-0.084,-3.86,99.3,103.1,-3.54
111,Wright St,Horz,19-14,5.11,101.6,96.5,64.2,-0.014,2.12,101.5,99.4,1.18
112,ETSU,ASun,24-12,5.11,100.8,95.7,67.0,0.03,-2.13,99.3,101.4,4.64
113,Arkansas,SEC,18-13,5.09,101.8,96.8,69.3,0.003,1.79,99.3,97.5,-5.64
114,Montana,BSky,21-11,4.99,98.4,93.4,65.7,0.008,-2.59,99.8,102.4,0.94
115,Buffalo,MAC,20-14,4.76,100.4,95.6,68.8,-0.077,-2.53,98.5,101.0,-3.1
116,Santa Clara,WCC,24-14,4.56,104.5,99.9,69.2,0.05,0.98,101.6,100.7,-1.52
117,Coastal Car,BSth,28-6,4.48,101.5,97.0,68.6,0.102,-5.96,96.4,102.4,-3.76
118,Akron,MAC,23-13,4.0,99.5,95.6,69.1,0.044,-1.27,99.2,100.5,-0.01
119,Rhode Island,A10,20-14,3.98,99.5,95.6,68.6,0.05,1.95,101.2,99.2,1.27
120,N Colorado,BSky,21-11,3.93,102.2,98.2,68.9,0.024,-2.79,99.0,101.7,0.15
121,Texas Tech,B12,13-19,3.8,103.3,99.5,71.9,-0.041,6.59,103.5,96.9,-1.97
122,Oral Roberts,Sum,19-16,3.65,105.9,102.3,68.9,-0.027,-0.41,101.9,102.3,3.68
123,IUPUI,Sum,19-14,3.64,107.5,103.8,64.7,0.015,-0.31,101.3,101.6,8.42
124,Northern Arizona,BSky,19-13,3.52,102.1,98.5,67.4,-0.067,-4.51,98.5,103.0,-2.45
125,Rider,MAAC,23-11,3.41,102.9,99.5,70.7,0.073,-2.68,97.6,100.2,-2.54
126,Air Force,MWC,16-16,3.37,103.9,100.5,63.9,0.019,4.05,101.6,97.6,-4.29
127,South Florida,BE,10-23,3.35,99.6,96.3,64.5,-0.02,10.32,105.7,95.4,2.73
128,Vermont,AE,23-9,3.26,98.3,95.0,67.3,0.063,-5.86,96.0,101.9,-0.05
129,St Louis,A10,12-19,3.24,95.2,92.0,66.6,-0.124,3.94,102.7,98.7,2.77
130,South Carolina,SEC,14-16,3.13,97.1,94.0,69.7,0.01,6.45,103.6,97.2,-2.02
131,Santa Barbara,BW,18-14,3.13,100.1,96.9,66.6,0.002,-0.05,100.6,100.7,4.91
132,Detroit,Horz,17-16,3.08,103.1,100.0,72.6,-0.022,1.0,100.0,99.0,-2.04
133,Murray St,OVC,23-9,3.02,101.0,98.0,65.5,0.039,-4.95,97.2,102.1,-1.63
134,Mississippi St,SEC,17-14,3.01,103.3,100.3,69.1,0.06,3.33,101.0,97.7,-1.97
135,Hofstra,CAA,21-12,2.8,104.8,102.0,67.5,0.125,0.48,101.0,100.5,-0.18
136,Loyola-Chicago,Horz,16-15,2.75,102.0,99.3,67.6,-0.063,-0.78,99.1,99.9,-7.02
137,Arizona St,P10,12-19,2.72,100.2,97.5,65.7,-0.009,7.73,104.0,96.2,2.76
138,WI Milwaukee,Horz,19-14,2.66,101.2,98.5,68.1,0.118,3.01,102.6,99.6,1.42
139,Austin Peay,OVC,20-14,2.64,99.7,97.1,69.8,-0.045,-3.57,98.0,101.6,1.59
140,St Peter's,MAAC,20-14,2.63,90.9,88.3,67.9,0.074,-0.39,99.0,99.4,1.85
141,Utah,MWC,13-18,2.53,99.7,97.2,69.9,0.033,7.6,104.0,96.4,3.35
142,Furman,SC,22-11,2.33,101.2,98.9,65.7,0.061,-3.62,99.0,102.6,-0.25
143,New Mexico St,WAC,16-17,2.22,101.9,99.7,69.3,-0.025,3.04,101.0,97.9,5.07
144,Oklahoma,B12,14-18,2.16,101.2,99.1,66.7,0.025,7.4,103.6,96.2,-3.68
145,Idaho,WAC,18-14,2.15,100.9,98.8,66.9,0.017,-1.1,98.2,99.3,-4.74
146,Davidson,SC,18-15,2.07,101.1,99.0,70.1,-0.035,-2.31,99.9,102.3,2.29
147,Pacific,BW,16-15,2.05,101.7,99.7,62.5,-0.061,-1.17,100.0,101.2,2.32
148,San Francisco,WCC,19-15,2.02,99.3,97.2,70.0,0.082,3.08,102.6,99.5,4.01
149,UNC Asheville,BSth,20-14,1.8,97.7,95.9,70.6,-0.011,-4.1,97.7,101.8,4.54
150,Ohio,MAC,19-16,1.79,102.7,100.9,70.2,-0.002,-1.1,99.1,100.2,1.11
151,St Bonaventure,A10,16-15,1.75,102.3,100.5,66.5,0.029,1.77,100.5,98.7,0.15
152,Robert Morris,NEC,18-14,1.7,98.4,96.7,67.4,0.014,-2.3,98.4,100.7,6.34
153,Lipscomb,ASun,17-13,1.59,103.3,101.8,72.3,0.0,-3.12,97.1,100.2,4.18
154,East Carolina,CUSA,18-16,1.37,101.1,99.7,67.8,0.028,2.87,101.0,98.1,-2.31
155,Rice,CUSA,14-18,0.84,101.5,100.7,66.2,-0.063,2.08,101.2,99.1,0.02
156,Jacksonville,ASun,20-12,0.8,95.2,94.4,69.3,0.033,-4.54,97.0,101.5,-2.41
157,Central Conn,NEC,19-12,0.63,96.7,96.0,69.7,-0.009,-6.19,96.4,102.6,-5.89
158,WI Green Bay,Horz,14-18,0.6,100.5,99.9,67.7,0.01,2.8,101.7,98.9,2.61
159,Oregon St,P10,11-20,0.45,99.3,98.8,71.6,-0.044,5.17,102.2,97.1,-7.61
160,Nevada,WAC,13-19,0.43,100.0,99.5,70.0,-0.05,1.57,101.1,99.6,1.63
161,Hawaii,WAC,19-13,0.39,96.9,96.5,70.0,0.044,-0.84,99.3,100.1,-6.22
162,N Dakota St,Sum,14-15,0.34,101.1,100.8,69.6,-0.132,-3.06,100.5,103.5,-0.92
163,SMU,CUSA,20-15,0.33,99.9,99.5,62.4,-0.018,-1.03,99.4,100.5,-9.41
164,Quinnipiac,NEC,22-10,0.02,100.1,100.1,70.4,0.004,-6.29,95.4,101.7,-5.05
165,Ball St,MAC,19-13,-0.01,100.0,100.0,66.4,0.028,-4.05,97.0,101.0,-1.97
166,Cal Poly SLO,BW,15-15,-0.07,93.8,93.9,62.9,-0.001,-3.18,98.9,102.1,-1.88
167,Weber St,BSky,18-14,-0.14,100.8,101.0,66.9,0.009,-2.22,99.2,101.4,3.51
168,W Michigan,MAC,21-13,-0.15,99.8,100.0,69.9,0.043,-3.43,97.5,101.0,-0.2
169,Evansville,MVC,16-16,-0.21,98.9,99.1,68.4,0.044,2.02,101.0,99.0,0.11
170,TCU,MWC,11-22,-0.49,98.9,99.4,68.6,-0.076,4.52,102.1,97.6,-2.36
171,Boston Univ,AE,21-14,-0.54,98.5,99.1,65.8,0.046,-4.51,96.9,101.4,0.77
172,G Washington,A10,17-14,-0.59,97.0,97.5,67.0,0.072,0.38,100.2,99.9,-3.04
173,La Salle,A10,15-18,-0.63,102.3,102.9,74.1,0.01,2.05,100.7,98.6,-0.77
174,American Univ,Pat,22-9,-0.66,100.2,100.9,63.3,0.129,-6.05,97.3,103.3,-4.45
175,North Texas,SB,22-11,-0.81,104.7,105.5,70.2,0.044,-6.72,96.1,102.8,-5.28
176,IPFW,Sum,18-12,-0.85,101.7,102.5,68.4,0.025,-5.13,99.1,104.2,-8.64
177,Fresno St,WAC,14-17,-0.99,98.0,99.0,68.7,-0.033,0.29,99.8,99.6,-1.98
178,San Jose St,WAC,17-16,-1.15,100.8,101.9,69.5,0.054,-0.32,99.5,99.8,-5.35
179,Sam Houston St,Slnd,18-13,-1.2,99.9,101.1,67.7,-0.031,-5.33,97.0,102.4,3.06
180,Massachusetts,A10,15-15,-1.25,93.9,95.1,70.3,0.043,2.02,101.2,99.2,0.62
181,Loyola MD,MAAC,15-15,-1.53,99.3,100.8,68.0,-0.024,-3.42,96.3,99.8,-4.17
182,Yale,Ivy,15-13,-1.56,96.3,97.9,68.3,0.032,-2.22,99.6,101.8,-1.85
183,Canisius,MAAC,15-15,-1.6,98.9,100.5,68.4,-0.032,-3.72,96.9,100.7,-4.94
184,W Carolina,SC,18-15,-1.67,94.7,96.3,71.1,0.042,-3.47,99.5,103.0,0.76
185,Penn,Ivy,13-15,-1.83,98.2,100.0,66.2,0.006,-1.31,99.9,101.2,0.19
186,St Joseph's PA,A10,11-22,-1.94,101.9,103.8,65.9,0.019,4.14,101.2,97.0,3.0
187,Miami OH,MAC,16-17,-2.0,101.1,103.1,65.8,0.118,3.33,101.6,98.2,11.39
188,FL Atlantic,SB,21-11,-2.01,98.4,100.4,65.8,0.134,-3.69,99.2,102.9,1.28
189,Lehigh,Pat,16-15,-2.13,98.3,100.5,73.1,-0.03,-5.46,96.4,101.8,-4.72
190,MTSU,SB,16-16,-2.14,94.3,96.5,69.0,-0.071,-5.98,97.3,103.3,-2.1
191,Tulane,CUSA,13-17,-2.29,98.4,100.7,67.5,-0.126,-0.71,99.2,100.0,-11.89
192,Cornell,Ivy,10-18,-2.32,100.8,103.1,68.2,-0.071,-0.76,99.1,99.8,1.0
193,Bradley,MVC,12-20,-2.38,97.8,100.2,68.2,-0.034,1.32,100.5,99.2,-2.0
194,Northeastern,CAA,11-20,-2.51,105.1,107.6,65.4,0.023,2.2,100.7,98.5,1.95
195,Arkansas St,SB,17-15,-2.73,96.8,99.5,67.0,0.002,-4.3,98.0,102.3,0.38
196,Delaware,CAA,14-17,-2.99,96.7,99.7,65.8,0.058,0.78,101.8,101.0,-2.62
197,Loy Marymount,WCC,11-21,-3.17,97.8,101.0,69.7,-0.1,-0.09,100.4,100.5,-4.07
198,DePaul,BE,7-24,-3.2,99.5,102.7,70.7,-0.045,9.26,104.5,95.2,-2.61
199,VMI,BSth,18-13,-3.22,106.7,110.0,77.3,-0.017,-5.98,95.9,101.9,-3.71
200,Maine,AE,15-15,-3.47,100.5,104.0,67.3,-0.054,-6.78,95.7,102.5,-2.52
201,Drake,MVC,13-18,-3.48,97.7,101.2,67.4,-0.01,0.89,100.1,99.2,-1.95
202,Mercer,ASun,15-18,-3.62,96.7,100.4,68.9,-0.001,-2.14,97.8,99.9,1.75
203,UNC Wilmington,CAA,13-18,-3.72,98.8,102.5,64.1,0.002,-0.69,100.3,101.0,-4.28
204,Siena,MAAC,13-18,-3.75,95.3,99.0,70.6,-0.005,-1.06,99.0,100.1,2.2
205,St Francis NY,NEC,15-15,-3.82,94.7,98.5,69.1,-0.016,-5.76,96.8,102.6,-6.31
206,McNeese St,Slnd,21-12,-3.84,101.2,105.0,68.3,0.084,-5.93,96.6,102.5,1.16
207,Charlotte,A10,10-20,-3.9,97.7,101.6,66.6,-0.011,2.27,100.2,98.0,-0.86
208,Hampton,MEAC,24-9,-4.09,90.5,94.6,69.4,0.108,-10.9,93.8,104.7,-5.14
209,Appalachian St,SC,16-15,-4.2,100.8,105.0,69.2,0.044,-3.04,99.6,102.6,3.6
210,SF Austin,Slnd,18-11,-4.22,92.4,96.6,62.5,-0.039,-9.07,95.5,104.6,-10.7
211,Tennessee Tech,OVC,20-13,-4.26,96.8,101.1,72.7,0.058,-5.68,96.7,102.4,-6.24
212,Charleston So,BSth,16-16,-4.27,98.8,103.1,68.9,-0.061,-4.65,96.6,101.3,0.29
213,S Illinois,MVC,13-19,-4.32,93.1,97.4,66.0,0.034,1.72,101.5,99.8,-0.38
214,Columbia,Ivy,15-13,-4.36,97.1,101.4,70.1,0.038,-4.19,98.7,102.9,-6.5
215,WKU,SB,16-16,-4.43,96.9,101.3,69.9,0.018,-4.44,97.7,102.2,1.42
216,Georgia St,CAA,12-19,-4.5,91.5,96.0,66.2,-0.031,-1.8,100.0,101.8,-10.58
217,UC Irvine,BW,13-19,-4.54,99.2,103.7,72.6,-0.049,-3.17,98.0,101.2,-4.09
218,Ark Little Rock,SB,19-17,-4.54,97.1,101.7,66.9,0.032,-3.77,98.7,102.5,0.77
219,Denver,SB,13-17,-4.63,96.2,100.8,59.5,-0.057,-4.24,98.3,102.6,0.87
220,North Florida,ASun,15-19,-4.72,96.0,100.7,68.4,0.087,0.48,99.0,98.5,10.43
221,Winthrop,BSth,13-17,-4.73,92.5,97.2,68.6,-0.04,-3.51,98.1,101.6,4.32
222,CS Northridge,BW,14-18,-4.92,96.7,101.6,70.7,0.001,-2.14,99.3,101.4,-0.59
223,Pepperdine,WCC,12-21,-4.94,100.0,105.0,68.8,0.006,1.06,100.9,99.9,-0.2
224,Houston,CUSA,12-18,-4.98,97.6,102.6,68.2,0.006,-0.1,99.3,99.4,-7.12
225,Lafayette,Pat,13-19,-5.07,99.1,104.2,67.5,-0.031,-3.57,98.0,101.6,-1.51
226,Holy Cross,Pat,8-21,-5.2,97.4,102.6,67.9,-0.15,-4.08,97.8,101.9,-1.82
227,William & Mary,CAA,10-22,-5.21,99.3,104.5,65.6,-0.056,1.53,100.9,99.3,-2.69
228,Wagner,NEC,13-17,-5.23,96.6,101.8,69.2,0.027,-2.73,97.8,100.5,1.53
229,UT San Antonio,Slnd,20-14,-5.32,97.9,103.2,69.7,0.086,-6.47,96.6,103.0,-4.24
230,Wyoming,MWC,10-21,-5.33,94.9,100.3,69.1,-0.056,4.25,102.3,98.0,-4.99
231,Liberty,BSth,19-13,-5.4,93.8,99.1,68.0,0.086,-5.22,97.2,102.4,-0.11
232,Stony Brook,AE,15-17,-5.53,89.6,95.2,65.1,-0.039,-6.91,96.3,103.2,-5.17
233,LSU,SEC,11-21,-5.54,91.1,96.6,68.1,-0.055,2.16,100.9,98.7,-5.88
234,Auburn,SEC,11-20,-5.61,92.9,98.5,67.2,0.001,2.25,99.6,97.3,-6.75
235,Nicholls St,Slnd,14-14,-5.77,94.1,99.8,62.9,-0.051,-5.82,97.2,103.0,3.65
236,Illinois St,MVC,12-19,-5.91,92.7,98.6,65.0,-0.008,-1.12,99.6,100.7,-7.45
237,ULL,SB,14-15,-5.92,94.9,100.8,70.5,0.03,-5.23,98.0,103.2,-1.95
238,Brown,Ivy,11-17,-6.33,99.0,105.3,70.9,-0.029,-3.64,97.9,101.6,-5.57
239,E Kentucky,OVC,15-16,-6.33,98.6,104.9,63.7,-0.027,-6.84,95.8,102.6,-7.56
240,Elon,SC,14-17,-6.48,100.5,106.9,70.5,-0.014,-4.09,98.4,102.5,0.96
241,Tennessee St,OVC,14-16,-6.58,97.9,104.5,67.1,0.022,-4.86,96.7,101.6,-0.98
242,Bowling Green,MAC,14-19,-6.65,94.1,100.7,67.3,0.017,-2.57,98.1,100.7,-3.12
243,Albany NY,AE,16-16,-6.73,96.8,103.6,63.3,0.025,-6.12,95.5,101.6,-3.11
244,Lamar,Slnd,13-17,-6.79,96.6,103.4,76.0,-0.126,-7.47,96.3,103.7,-4.09
245,Louisiana Tech,WAC,12-20,-6.85,91.1,98.0,69.3,-0.006,-1.67,98.5,100.2,-6.75
246,UC Davis,BW,10-20,-6.97,99.3,106.3,69.4,-0.095,-2.09,98.9,101.0,-1.17
247,Morgan St,MEAC,17-14,-7.13,90.6,97.7,69.4,0.042,-9.6,95.1,104.7,-0.19
248,Mt St Mary's,NEC,11-21,-7.5,91.1,98.6,66.9,-0.02,-3.1,97.6,100.7,0.11
249,Campbell,ASun,12-19,-7.5,94.2,101.8,66.9,-0.06,-4.77,97.2,102.0,-5.81
250,Montana St,BSky,13-18,-7.64,96.2,103.8,67.2,0.006,-3.59,98.0,101.6,-2.31
251,IL Chicago,Horz,7-24,-7.74,92.4,100.1,67.5,-0.041,2.43,101.4,99.0,-1.14
252,Texas St,Slnd,16-16,-7.79,96.7,104.5,75.7,0.036,-7.17,96.9,104.0,-4.87
253,Presbyterian,BSth,13-18,-7.81,97.6,105.5,62.4,0.046,-2.96,97.8,100.7,2.78
254,Youngstown St,Horz,9-21,-7.83,96.7,104.5,70.8,-0.024,1.74,100.8,99.1,-3.3
255,Utah Valley,GWC,19-11,-7.85,97.3,105.2,69.0,0.011,-12.4,93.4,105.8,-6.11
256,UT Arlington,Slnd,13-16,-8.04,92.5,100.5,70.7,-0.072,-7.26,96.2,103.5,-4.56
257,CS Fullerton,BW,11-20,-8.38,100.8,109.2,70.1,0.018,-3.74,97.7,101.5,-5.26
258,SE Louisiana,Slnd,15-14,-8.38,95.2,103.6,68.0,0.067,-6.71,95.9,102.6,0.07
259,Wake Forest,ACC,8-24,-8.44,96.8,105.2,71.6,0.009,6.36,102.9,96.5,-2.45
