Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
21,Gonzaga,WCC,28-8,20.84,115.2,94.4,68.1,-0.038,3.88,106.7,102.8,7.74
22,Iowa,B10,22-11,20.25,115.0,94.8,69.3,-0.071,9.69,109.8,100.1,3.24
23,Maryland,B10,27-9,20.25,115.1,94.8,67.9,0.017,9.55,108.9,99.3,1.74
24,Baylor,B12,22-12,19.04,117.8,98.7,67.3,-0.012,12.35,109.5,97.2,1.62
25,Vanderbilt,SEC,19-14,18.8,112.6,93.8,68.8,-0.105,9.23,108.8,99.5,5.95
26,Connecticut,Amer,25-11,18.71,110.8,92.1,66.7,-0.036,7.0,107.2,100.2,2.39
27,Syracuse,ACC,23-14,18.56,111.6,93.0,65.8,-0.027,11.25,110.6,99.4,1.95
28,California,P12,23-11,18.32,111.4,93.1,68.3,-0.053,8.69,109.2,100.5,0.84
29,Seton Hall,BE,25-9,18.28,110.0,91.7,70.7,0.016,9.27,108.1,98.9,-0.5
30,Butler,BE,22-11,17.31,116.9,99.6,68.8,-0.008,8.78,108.1,99.3,-0.91
31,VA Commonwealth,A10,25-11,17.09,110.9,93.9,70.4,-0.07,4.59,106.9,102.4,3.46
32,Cincinnati,Amer,22-11,17.06,110.0,93.0,65.0,-0.067,5.85,106.8,101.0,1.1
33,Utah,P12,27-9,16.78,114.4,97.6,66.5,0.112,10.45,109.4,98.9,4.86
34,St Mary's CA,WCC,29-6,16.74,116.2,99.5,62.7,0.025,0.65,104.1,103.4,-1.11
35,Florida,SEC,21-15,16.63,109.4,92.8,70.1,-0.055,10.25,110.0,99.7,8.58
36,Pittsburgh,ACC,21-12,16.62,113.8,97.2,66.1,-0.011,10.48,110.7,100.2,-2.47
37,Notre Dame,ACC,24-12,16.58,119.5,102.9,65.4,0.055,11.41,110.8,99.4,1.28
38,Wisconsin,B10,22-13,16.52,109.0,92.4,64.3,-0.022,10.72,110.1,99.4,5.05
39,Texas,B12,20-13,16.18,111.9,95.7,66.5,0.022,13.52,111.2,97.7,8.09
40,Creighton,BE,20-15,15.84,112.3,96.4,71.4,-0.095,7.16,107.5,100.3,-2.07
41,SF Austin,Slnd,28-6,15.64,111.1,95.5,68.3,0.008,-6.38,101.8,108.1,2.74
42,Valparaiso,Horz,30-7,15.46,106.4,91.0,68.4,-0.006,0.7,105.6,104.9,2.78
43,St Joseph's PA,A10,28-8,15.35,113.1,97.7,70.7,0.031,5.14,106.5,101.3,3.6
44,Providence,BE,24-11,14.5,108.9,94.4,69.4,0.063,9.44,109.0,99.6,-0.39
45,Clemson,ACC,17-14,14.43,112.1,97.7,64.4,-0.095,7.68,108.4,100.7,-4.97
46,Yale,Ivy,23-7,14.35,109.3,94.9,66.9,0.027,-1.49,104.4,105.9,-2.34
47,San Diego St,MWC,28-10,14.35,103.7,89.4,66.1,0.015,4.51,106.4,101.9,7.64
48,Florida St,ACC,20-14,14.28,112.0,97.7,72.2,-0.019,9.8,109.6,99.8,-0.22
49,USC,P12,21-13,14.24,112.9,98.6,72.0,-0.028,8.62,108.4,99.8,1.77
50,Michigan,B10,23-13,14.16,113.6,99.4,66.5,0.013,9.26,109.5,100.2,0.29
51,Georgia Tech,ACC,21-15,14.14,112.6,98.5,67.5,0.016,11.45,110.7,99.3,2.22
52,G Washington,A10,28-10,13.88,113.7,99.8,67.3,0.032,4.01,105.5,101.5,-0.23
53,BYU,WCC,26-11,13.87,112.0,98.1,74.2,-0.049,1.98,105.7,103.8,2.33
54,Texas Tech,B12,19-13,13.77,112.0,98.3,66.8,0.029,11.89,110.3,98.4,4.03
55,Kansas St,B12,17-16,13.44,107.7,94.2,67.5,-0.052,11.39,110.4,99.0,0.49
56,Ark Little Rock,SB,30-5,13.21,108.2,95.0,64.4,0.056,-1.66,103.0,104.7,-3.48
57,Colorado,P12,22-12,12.89,107.7,94.8,70.3,0.015,8.06,109.1,101.0,-0.17
58,South Carolina,SEC,25-9,12.85,107.9,95.1,71.0,0.06,5.75,107.1,101.3,-0.58
59,Dayton,A10,25-8,12.63,105.5,92.9,68.9,0.082,5.05,107.2,102.1,6.17
60,Hawaii,BW,28-6,12.16,107.1,95.0,71.4,0.013,-1.02,102.4,103.5,-4.18
61,Houston,Amer,22-10,11.81,115.6,103.8,66.7,-0.006,1.88,103.6,101.8,-7.23
62,Georgetown,BE,15-18,11.7,110.3,98.6,69.0,-0.101,10.04,109.2,99.2,4.71
63,Virginia Tech,ACC,20-15,11.68,109.5,97.8,70.2,0.015,10.02,110.1,100.1,-5.24
64,Oregon St,P12,19-13,11.62,109.6,97.9,68.2,0.043,10.27,109.4,99.1,2.71
65,Tulsa,Amer,20-12,11.5,110.0,98.5,69.2,-0.003,5.91,106.4,100.5,2.54
66,Washington,P12,19-15,11.2,109.4,98.2,77.9,-0.016,8.86,108.6,99.8,2.04
67,Northern Iowa,MVC,23-13,11.15,108.5,97.3,64.2,0.013,4.28,105.1,100.8,6.47
68,Northwestern,B10,20-12,11.06,110.0,98.9,64.7,-0.001,3.8,106.3,102.5,-7.36
69,UCLA,P12,15-17,10.74,111.5,100.7,71.1,-0.056,10.67,110.3,99.6,7.7
70,Princeton,Ivy,22-7,10.68,111.1,100.4,69.5,0.036,-2.24,103.1,105.3,-2.33
71,Georgia,SEC,20-14,10.59,106.9,96.3,68.3,0.065,9.34,109.4,100.1,7.35
72,Evansville,MVC,25-9,10.57,107.2,96.7,69.2,-0.01,-1.12,101.9,103.0,-3.43
73,Arkansas,SEC,16-16,10.43,109.6,99.2,70.7,-0.08,7.19,108.2,101.0,1.93
74,NC State,ACC,16-17,10.43,113.0,102.5,68.9,-0.036,9.95,110.4,100.5,0.98
75,Memphis,Amer,19-15,10.09,106.4,96.3,74.0,-0.098,3.36,104.2,100.8,-2.57
76,Ohio St,B10,21-14,9.99,105.9,95.9,68.1,0.049,8.04,108.1,100.0,0.93
77,Mississippi,SEC,20-12,9.88,110.7,100.8,69.8,0.022,4.75,105.3,100.5,-2.95
78,Mississippi St,SEC,14-17,9.61,109.0,99.3,70.1,-0.119,6.47,107.7,101.2,-1.99
79,Oakland,Horz,23-12,9.6,115.2,105.6,74.3,-0.058,-1.69,102.7,104.4,-0.67
80,S Dakota St,Sum,26-8,9.59,110.3,100.7,68.7,0.005,-0.73,103.5,104.3,-0.13
81,LSU,SEC,19-14,9.54,110.7,101.2,73.0,0.022,7.71,108.0,100.3,-0.31
82,Rhode Island,A10,17-15,9.36,107.3,97.9,65.3,-0.115,3.24,105.0,101.8,2.45
83,UNC Wilmington,CAA,25-8,9.19,109.6,100.4,70.9,0.034,0.63,104.9,104.2,-4.35
84,UC Irvine,BW,28-10,9.1,104.9,95.8,68.1,0.093,0.58,104.2,103.6,2.94
85,Nebraska,B10,16-18,8.85,109.3,100.5,67.5,-0.096,6.78,107.2,100.4,-2.84
86,Temple,Amer,21-12,8.82,105.9,97.0,66.6,0.095,6.55,107.2,100.6,4.44
87,William & Mary,CAA,20-11,8.78,112.3,103.5,68.6,-0.015,2.04,105.2,103.1,1.67
88,St Bonaventure,A10,22-9,8.66,112.6,104.0,69.2,-0.001,1.76,105.1,103.3,-2.54
89,Akron,MAC,26-9,8.63,109.0,100.4,68.9,0.025,-1.33,103.8,105.2,-2.63
90,Boise St,MWC,20-12,8.59,108.4,99.8,70.1,-0.05,2.72,105.1,102.4,3.98
91,James Madison,CAA,21-11,8.49,106.9,98.5,68.0,-0.043,0.85,105.2,104.4,-0.83
92,Hofstra,CAA,24-10,8.4,110.5,102.1,70.3,0.025,1.32,105.0,103.7,-0.84
93,Arizona St,P12,15-17,8.4,108.4,100.0,69.1,-0.015,9.84,109.6,99.7,6.29
94,Stony Brook,AE,26-7,8.14,106.1,98.0,67.9,0.049,-6.11,102.3,108.4,2.21
95,Monmouth NJ,MAAC,28-8,8.1,106.2,98.1,73.9,0.021,-2.63,102.6,105.3,3.39
96,Alabama,SEC,18-15,8.05,104.4,96.4,65.9,0.093,9.72,109.7,100.0,5.99
97,Marquette,BE,20-13,7.91,106.9,99.0,71.6,0.056,6.71,107.0,100.3,-4.9
98,Oklahoma St,B12,12-20,7.75,105.2,97.4,65.1,-0.103,10.04,109.1,99.1,-1.8
99,Richmond,A10,16-16,7.73,112.5,104.8,68.8,-0.074,4.75,106.2,101.5,4.14
100,Old Dominion,CUSA,25-13,7.5,105.9,98.4,62.5,-0.032,-2.69,104.0,106.6,0.35
101,UT Arlington,SB,24-11,7.47,105.8,98.4,72.8,-0.035,-3.56,101.0,104.5,-3.38
102,Stanford,P12,15-15,7.45,106.8,99.3,66.8,0.04,11.37,110.5,99.2,5.93
103,Tennessee,SEC,15-19,7.29,109.9,102.6,70.3,-0.052,8.17,108.2,100.0,3.66
104,Iona,MAAC,22-11,7.12,109.4,102.3,72.6,-0.005,-2.06,102.8,104.8,4.68
105,Santa Barbara,BW,19-14,6.84,105.2,98.3,68.0,-0.006,2.04,104.4,102.4,6.01
106,Davidson,A10,20-13,6.75,113.2,106.4,71.1,0.078,5.28,107.2,101.9,4.54
107,Long Beach St,BW,20-15,6.67,107.4,100.7,70.9,0.063,5.34,105.9,100.5,13.06
108,Fresno St,MWC,25-10,6.61,106.3,99.7,69.9,0.085,2.0,104.8,102.7,-0.84
109,Chattanooga,SC,29-6,6.54,106.3,99.8,67.3,0.132,-3.45,103.6,107.0,-1.0
110,CS Bakersfield,WAC,24-9,6.24,102.9,96.7,68.2,-0.002,-6.85,99.6,106.5,-4.1
111,New Mexico St,WAC,23-11,6.12,102.1,96.0,66.3,-0.014,-4.35,101.5,105.9,-0.74
112,ULL,SB,19-15,5.94,109.9,104.0,70.9,-0.089,-1.45,102.2,103.7,1.38
113,Columbia,Ivy,25-10,5.68,111.2,105.6,66.1,-0.0,-2.81,102.2,105.0,-3.72
114,WI Milwaukee,Horz,20-13,5.18,111.3,106.1,67.3,-0.076,-2.32,103.2,105.5,-1.85
115,New Mexico,MWC,17-15,5.15,107.2,102.0,72.0,-0.034,2.52,104.3,101.8,2.34
116,UAB,CUSA,26-7,5.11,108.2,103.0,69.1,0.083,-3.89,102.5,106.4,-4.02
117,UNLV,MWC,18-15,5.08,102.2,97.2,73.7,-0.044,3.22,105.8,102.6,4.99
118,Wake Forest,ACC,11-20,4.8,106.1,101.3,72.3,0.026,12.13,112.1,100.0,5.32
119,MTSU,CUSA,25-10,4.71,103.5,98.8,68.7,0.088,-0.89,104.6,105.5,1.8
120,Illinois St,MVC,18-14,4.66,102.9,98.2,68.0,0.011,2.35,103.4,101.0,5.22
121,Albany NY,AE,24-9,4.29,105.8,101.5,67.3,-0.03,-8.93,99.7,108.6,-6.42
122,Col Charleston,CAA,17-14,4.15,97.5,93.3,65.1,-0.058,0.56,105.6,105.0,-2.06
123,Toledo,MAC,17-15,4.03,107.4,103.4,70.0,-0.12,-2.31,103.0,105.3,-5.2
124,Nevada,MWC,24-14,3.94,101.4,97.4,71.8,0.065,1.67,105.3,103.6,-1.49
125,Illinois,B10,15-19,3.91,105.7,101.8,68.9,0.019,7.83,108.3,100.5,2.1
126,Morehead St,OVC,23-14,3.75,105.5,101.8,67.2,-0.005,-1.81,104.2,106.1,1.64
127,WI Green Bay,Horz,23-13,3.73,107.2,103.5,76.3,0.057,-0.48,103.3,103.8,0.18
128,Siena,MAAC,21-13,3.66,107.0,103.4,71.0,-0.027,-3.54,102.3,105.8,0.35
129,Belmont,OVC,20-12,3.51,112.8,109.3,72.4,-0.008,-2.44,102.7,105.2,1.48
130,Grand Canyon,WAC,27-7,3.45,103.8,100.3,69.8,0.101,-6.74,100.0,106.7,-3.67
131,UNC Asheville,BSth,22-12,3.41,102.4,99.0,70.8,-0.008,-4.17,102.6,106.8,2.44
132,Northeastern,CAA,18-15,3.38,105.9,102.5,66.0,0.017,1.95,105.5,103.5,1.09
133,ULM,SB,20-14,3.31,105.3,102.0,66.8,0.028,-1.16,103.2,104.3,-0.02
134,Utah St,MWC,16-15,3.22,110.1,106.9,68.0,-0.032,2.02,104.1,102.1,-0.59
135,IPFW,Sum,24-10,3.16,110.6,107.4,70.0,0.139,-1.37,103.7,105.0,-2.47
136,TCU,B12,12-21,3.03,100.4,97.4,70.2,-0.031,11.12,109.7,98.6,-4.13
137,Pepperdine,WCC,18-14,3.02,104.9,101.9,68.3,0.03,0.92,106.1,105.2,1.35
138,Buffalo,MAC,20-15,2.96,104.8,101.8,72.6,0.044,1.11,105.9,104.8,2.46
139,S Illinois,MVC,22-10,2.81,106.0,103.2,70.0,0.083,-2.66,100.9,103.5,-8.26
140,Penn St,B10,16-16,2.59,102.2,99.6,66.7,0.112,7.06,108.4,101.3,-1.52
141,Ohio,MAC,23-12,2.56,109.5,106.9,70.7,0.052,-0.79,103.2,104.0,-1.84
142,Weber St,BSky,26-9,2.46,102.3,99.8,68.2,0.02,-6.1,102.4,108.5,0.43
143,Montana,BSky,21-12,2.29,105.8,103.5,66.7,0.006,-5.53,101.6,107.1,6.97
144,Colorado St,MWC,18-16,2.14,111.2,109.0,69.2,-0.031,1.26,104.3,103.1,-1.11
145,N Dakota St,Sum,20-13,2.06,100.7,98.7,65.7,0.004,-2.48,104.0,106.5,-5.9
146,Wright St,Horz,22-13,1.93,100.2,98.2,66.9,0.057,-1.77,103.7,105.4,-1.21
147,Marshall,CUSA,17-16,1.85,109.9,108.0,77.7,-0.018,-0.4,104.7,105.1,3.95
148,NE Omaha,Sum,18-14,1.84,108.6,106.7,76.6,-0.051,-1.76,104.0,105.7,-2.58
149,High Point,BSth,21-11,1.49,109.6,108.1,67.0,-0.011,-5.02,101.6,106.6,1.3
150,E Michigan,MAC,18-15,1.29,105.6,104.3,71.5,0.013,1.43,106.1,104.7,4.09
151,Vermont,AE,23-14,1.17,106.7,105.5,68.8,0.028,-5.16,100.7,105.9,1.83
152,Towson,CAA,20-13,0.97,104.3,103.3,66.7,0.044,-1.46,103.5,105.0,-9.88
153,ETSU,SC,24-12,0.88,106.6,105.7,70.7,0.124,-1.79,104.4,106.2,2.47
154,Louisiana Tech,CUSA,23-10,0.87,103.5,102.6,72.7,0.048,-4.96,101.8,106.8,-2.0
155,Ball St,MAC,21-14,0.86,102.4,101.5,66.1,-0.017,-3.16,102.5,105.7,-8.28
156,Duquesne,A10,17-17,0.71,106.5,105.7,73.7,-0.01,1.4,105.3,103.9,-5.11
157,Winthrop,BSth,23-9,0.65,107.2,106.6,73.3,0.034,-6.6,101.0,107.6,-3.74
158,C Michigan,MAC,17-16,0.52,109.5,108.9,67.5,-0.061,-0.89,104.0,104.9,-1.67
159,Elon,CAA,16-16,0.18,105.4,105.2,71.5,0.018,1.3,104.7,103.4,-0.09
160,Missouri,SEC,10-21,0.16,103.5,103.3,69.1,-0.088,7.91,107.7,99.8,1.25
161,Fordham,A10,17-14,-0.07,101.2,101.3,67.9,-0.0,-0.63,104.1,104.8,-10.95
162,Murray St,OVC,17-14,-0.1,105.2,105.3,64.9,-0.041,-3.23,102.7,106.0,3.65
163,FL Gulf Coast,ASun,21-14,-0.11,102.4,102.5,68.6,-0.038,-5.05,103.8,108.8,-0.24
164,Tennessee St,OVC,20-11,-0.11,100.3,100.4,69.0,-0.002,-5.67,102.8,108.4,-6.87
165,N Illinois,MAC,21-13,-0.19,100.4,100.6,68.7,0.038,-1.11,103.8,104.9,-6.14
166,Wyoming,MWC,14-18,-0.22,107.2,107.4,66.0,-0.034,2.25,104.8,102.6,1.26
167,Massachusetts,A10,14-18,-0.3,101.7,102.0,71.7,0.007,3.1,105.7,102.6,-2.14
168,Indiana St,MVC,15-17,-0.35,98.3,98.6,70.6,0.012,1.9,103.7,101.8,1.57
169,Texas A&M,Slnd,25-8,-0.61,101.5,102.1,69.2,0.17,-6.03,101.7,107.7,0.45
170,WKU,CUSA,18-16,-0.65,107.5,108.1,68.2,0.01,-1.15,104.9,106.0,1.82
171,Harvard,Ivy,14-16,-0.69,99.2,99.9,67.1,-0.047,-0.61,103.7,104.3,0.3
172,Detroit,Horz,16-15,-0.78,109.5,110.3,74.5,0.024,-0.59,103.7,104.3,2.83
173,Bucknell,Pat,17-14,-0.91,104.4,105.4,71.9,-0.066,-6.19,100.6,106.8,-0.14
174,Oral Roberts,Sum,14-17,-0.98,106.4,107.4,70.0,0.025,1.4,105.4,104.0,3.9
175,Furman,SC,19-16,-0.99,103.8,104.8,66.1,-0.024,-3.76,102.4,106.1,-3.18
176,Coastal Car,BSth,21-12,-1.09,100.6,101.7,67.7,0.016,-4.33,101.7,106.1,0.73
177,TX Southern,SWAC,18-15,-1.18,106.2,107.4,68.5,-0.016,-7.54,99.0,106.6,5.84
178,North Florida,ASun,22-12,-1.18,112.7,113.9,71.4,0.058,-5.33,101.5,106.8,-1.25
179,Kent,MAC,19-13,-1.39,105.3,106.7,68.0,0.082,-1.68,103.8,105.5,-3.95
180,Georgia St,SB,16-14,-1.42,98.8,100.2,65.3,0.013,-1.45,102.5,104.0,1.28
181,W Michigan,MAC,13-19,-1.65,102.6,104.3,68.6,-0.055,0.3,104.6,104.3,1.55
182,DePaul,BE,9-22,-1.66,103.3,104.9,68.0,0.004,9.75,108.8,99.1,1.42
183,Mercer,SC,19-15,-1.66,104.7,106.4,65.0,-0.025,-4.47,102.6,107.0,-3.1
184,Loyola-Chicago,MVC,15-17,-1.72,98.9,100.6,65.8,0.013,0.35,102.1,101.7,-1.99
185,UCF,Amer,12-18,-1.86,101.0,102.9,68.9,-0.019,2.52,104.7,102.2,-4.31
186,Washington St,P12,9-22,-2.17,102.5,104.7,69.9,-0.051,9.0,108.9,99.9,-0.76
187,Wofford,SC,15-17,-2.22,105.2,107.4,66.2,-0.017,-2.36,103.6,105.9,3.13
188,Wagner,NEC,23-11,-2.36,99.6,102.0,67.4,0.027,-11.01,97.7,108.7,-6.5
189,Auburn,SEC,11-20,-2.55,100.5,103.1,72.4,0.049,8.22,108.1,99.9,3.33
190,Lehigh,Pat,17-15,-2.72,103.7,106.4,68.0,-0.004,-5.97,100.5,106.5,4.93
191,East Carolina,Amer,12-20,-2.73,102.0,104.8,67.7,-0.024,3.27,104.5,101.3,-2.59
192,Minnesota,B10,8-23,-2.75,100.3,103.1,69.1,-0.062,7.41,108.6,101.2,1.79
193,Charlotte,CUSA,14-19,-2.85,104.7,107.6,71.6,-0.04,-2.42,104.6,107.0,1.39
194,Denver,Sum,16-15,-2.91,101.7,104.7,62.4,0.029,-2.79,103.8,106.6,-6.89
195,W Carolina,SC,16-18,-2.92,100.3,103.3,69.7,0.02,-0.81,104.9,105.7,5.93
196,Tennessee Tech,OVC,19-12,-3.13,107.4,110.5,69.8,0.077,-3.76,102.1,105.8,-2.76
197,E Washington,BSky,18-16,-3.24,110.7,113.9,69.6,-0.045,-7.25,100.4,107.7,-2.04
198,North Dakota,BSky,17-16,-3.3,98.5,101.8,72.0,-0.053,-5.52,101.6,107.1,0.49
199,George Mason,A10,11-21,-3.33,100.3,103.6,68.2,-0.005,3.65,106.0,102.4,1.03
200,Tulane,Amer,12-22,-3.39,96.7,100.1,68.5,-0.01,3.73,106.1,102.3,-4.06
201,E Kentucky,OVC,15-16,-3.58,106.2,109.8,72.9,-0.03,-4.53,102.7,107.3,-4.18
202,Cal Poly SLO,BW,10-20,-3.62,106.4,110.1,67.4,-0.063,1.58,104.1,102.5,3.01
203,NJIT,ASun,20-15,-3.65,101.2,104.8,70.2,0.048,-5.45,102.9,108.4,-2.61
204,Navy,Pat,19-14,-3.68,98.3,102.0,65.7,-0.006,-7.92,100.7,108.6,-4.88
205,San Francisco,WCC,15-15,-3.73,106.2,110.0,71.3,0.036,-1.68,103.6,105.3,-7.57
206,Portland,WCC,12-20,-4.0,105.9,109.9,72.5,-0.072,-0.43,104.1,104.6,-4.54
207,IUPUI,Sum,13-19,-4.04,98.7,102.8,69.4,0.042,0.6,104.8,104.2,1.89
208,Fairfield,MAAC,19-14,-4.07,102.7,106.8,71.9,0.101,-3.57,101.8,105.4,-0.53
209,TN Martin,OVC,20-15,-4.29,103.8,108.0,67.1,0.073,-5.49,101.7,107.2,-4.68
210,Ga Southern,SB,14-17,-4.33,103.9,108.2,70.0,-0.018,-2.97,102.1,105.1,-5.15
211,St John's,BE,8-24,-4.39,96.6,101.0,72.8,-0.023,9.41,108.7,99.3,-0.88
212,Texas St,SB,15-16,-4.44,98.4,102.8,64.8,-0.014,-4.06,101.3,105.4,-12.69
213,Sam Houston St,Slnd,18-16,-4.57,101.5,106.0,68.2,-0.008,-7.49,100.5,108.0,1.62
214,Idaho,BSky,21-13,-4.85,97.5,102.4,66.8,0.076,-6.79,101.1,107.9,-1.25
215,UTEP,CUSA,19-14,-4.94,101.5,106.5,72.4,0.035,-5.54,101.7,107.3,-4.67
216,South Dakota,Sum,14-18,-4.97,104.8,109.8,71.3,0.057,-0.15,104.4,104.5,-0.25
217,Austin Peay,OVC,18-18,-5.1,103.3,108.4,70.4,0.06,-3.61,104.0,107.6,-1.36
218,Loy Marymount,WCC,14-17,-5.2,102.6,107.8,68.2,0.076,-0.2,104.5,104.7,-3.79
219,UNC Greensboro,SC,15-19,-5.24,101.2,106.4,68.7,-0.017,-3.01,104.0,107.1,0.37
220,St Peter's,MAAC,14-16,-5.25,95.6,100.8,65.9,-0.006,-5.01,101.8,106.8,-5.12
221,Samford,SC,14-19,-5.26,101.8,107.1,68.8,-0.057,-4.76,101.8,106.6,-5.11
222,Radford,BSth,16-15,-5.32,103.0,108.4,66.9,0.052,-3.64,102.1,105.7,3.84
223,Rider,MAAC,13-20,-5.34,98.2,103.6,65.3,-0.061,-4.3,101.2,105.5,-3.27
224,Missouri St,MVC,13-19,-5.39,99.3,104.6,69.5,0.06,2.31,103.7,101.4,2.98
225,St Louis,A10,11-21,-5.56,95.7,101.2,70.0,0.018,3.54,106.0,102.4,-0.83
226,Boston College,ACC,7-25,-5.58,94.1,99.7,67.5,-0.059,9.78,110.0,100.2,-4.63
227,Pacific,WCC,8-20,-5.62,99.5,105.1,67.8,-0.007,1.75,106.0,104.2,1.99
228,Florida Intl,CUSA,13-19,-5.66,102.0,107.7,66.5,-0.128,-5.43,101.9,107.3,-5.93
229,Southern Univ,SWAC,22-13,-5.75,99.4,105.1,69.7,0.04,-9.5,97.9,107.4,0.26
230,Bowling Green,MAC,16-18,-5.75,99.7,105.5,69.1,0.036,-1.97,103.7,105.7,-7.41
231,Boston Univ,Pat,19-15,-5.88,101.6,107.5,70.1,0.05,-7.21,99.8,107.0,-4.2
232,UC Riverside,BW,14-19,-5.9,99.0,104.9,68.1,-0.026,-3.26,102.1,105.4,-8.43
233,W Illinois,Sum,10-17,-5.92,100.1,106.0,68.6,-0.069,-0.66,104.1,104.8,-2.19
234,Dartmouth,Ivy,10-18,-5.96,98.3,104.3,68.7,-0.099,-3.69,102.7,106.4,-7.22
235,New Hampshire,AE,20-13,-5.97,98.8,104.8,68.1,0.11,-8.38,99.5,107.9,-7.1
236,Gardner Webb,BSth,17-16,-6.04,99.6,105.7,69.8,0.045,-5.05,102.3,107.4,3.25
237,Canisius,MAAC,14-19,-6.31,107.0,113.3,68.5,-0.013,-3.88,101.3,105.2,-2.11
238,South Florida,Amer,8-25,-6.48,97.1,103.6,67.6,-0.017,5.27,106.4,101.1,1.71
239,CS Northridge,BW,10-20,-6.5,99.8,106.3,71.3,-0.013,-0.92,102.8,103.7,-3.02
240,Jackson St,SWAC,20-16,-6.53,94.6,101.1,68.1,-0.004,-10.29,97.6,107.9,-2.06
241,UC Davis,BW,11-19,-6.62,92.7,99.4,66.7,-0.006,-1.34,102.6,103.9,-4.99
242,Air Force,MWC,14-18,-6.99,97.9,104.9,68.4,0.086,0.55,103.6,103.1,-4.16
243,Incarnate Word,Slnd,17-12,-7.01,101.1,108.1,68.6,0.123,-7.92,100.3,108.2,2.54
244,Santa Clara,WCC,11-20,-7.05,100.6,107.6,66.5,0.019,1.26,104.7,103.5,-0.94
245,Drexel,CAA,6-25,-7.17,98.4,105.6,65.7,-0.026,2.91,105.6,102.7,2.08
246,Montana St,BSky,14-17,-7.19,105.3,112.5,69.9,-0.024,-6.13,101.1,107.2,0.53
247,Miami OH,MAC,13-20,-7.22,96.3,103.5,65.4,0.046,0.01,104.4,104.4,-1.43
248,Hampton,MEAC,21-11,-7.41,98.6,106.0,72.0,0.157,-10.56,97.8,108.3,-0.22
249,San Jose St,MWC,9-22,-7.48,96.0,103.5,69.9,-0.058,1.02,104.9,103.9,-4.46
250,Missouri KC,WAC,12-19,-7.48,102.1,109.6,67.6,-0.054,-2.85,102.0,104.8,3.11
251,Norfolk St,MEAC,17-17,-7.53,104.4,112.0,68.6,0.001,-8.08,98.9,106.9,3.02
252,Arkansas St,SB,11-20,-7.53,99.1,106.7,72.5,-0.012,-1.98,102.2,104.2,-3.29
253,Penn,Ivy,11-17,-7.55,99.0,106.5,68.5,-0.025,-2.62,102.0,104.6,-5.77
254,Army,Pat,19-14,-7.58,98.3,105.9,72.7,0.04,-8.88,99.6,108.5,-9.02
255,N Kentucky,Horz,9-21,-7.65,99.6,107.2,68.5,-0.079,-0.32,104.3,104.7,0.67
256,Colgate,Pat,13-17,-7.73,102.9,110.6,65.9,-0.018,-6.83,99.8,106.6,-2.3
257,Manhattan,MAAC,13-18,-7.78,97.7,105.5,68.9,0.045,-3.68,102.1,105.8,-0.85
258,Appalachian St,SB,9-22,-8.18,101.6,109.7,71.0,-0.016,-0.55,103.2,103.8,1.35
259,South Alabama,SB,14-19,-8.21,94.8,103.0,70.4,0.084,-1.3,103.7,105.0,-1.33
