Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
260,Cleveland St,Horz,14-18,-8.49,97.7,106.2,65.0,0.033,0.81,101.9,101.1,0.66
261,Cornell,Ivy,13-18,-8.7,98.0,106.7,67.1,0.028,-2.51,99.7,102.2,-1.91
262,Maine,AE,11-19,-8.78,95.3,104.1,69.0,0.019,-4.14,98.1,102.3,-3.79
263,NJIT,GWC,16-13,-8.81,92.7,101.5,68.0,-0.047,-11.13,94.0,105.1,-8.0
264,Appalachian St,SC,15-16,-8.86,97.6,106.4,67.8,0.01,-8.1,98.5,106.6,-5.77
265,New Hampshire,AE,9-20,-9.39,90.9,100.3,64.2,-0.054,-4.19,98.5,102.7,-3.96
266,TCU,B12,11-21,-9.39,91.4,100.8,61.2,0.09,4.7,103.5,98.8,-7.6
267,Liberty,BSth,15-21,-9.4,99.5,108.9,65.9,-0.035,-6.82,97.9,104.7,-1.18
268,Colgate,Pat,11-21,-9.66,95.6,105.3,66.8,0.001,-2.87,99.7,102.6,-4.14
269,Bethune-Cookman,MEAC,14-20,-9.67,96.2,105.9,67.1,-0.029,-7.35,95.8,103.1,-0.93
270,Sacred Heart,NEC,9-20,-9.67,99.5,109.1,68.4,0.007,-3.31,101.0,104.3,2.6
271,Tennessee Tech,OVC,12-17,-10.14,95.1,105.3,65.7,0.037,-3.58,100.2,103.8,-4.39
272,E Illinois,OVC,11-21,-10.15,98.0,108.2,60.4,-0.033,-5.85,98.1,104.0,-4.41
273,Hampton,MEAC,14-17,-10.18,87.3,97.5,69.3,0.031,-8.99,94.7,103.7,-5.31
274,Troy,SB,12-21,-10.31,97.1,107.4,61.2,0.005,-5.14,97.7,102.8,-7.87
275,Dartmouth,Ivy,9-19,-10.36,94.5,104.9,64.6,-0.008,-3.13,99.9,103.1,-3.48
276,Old Dominion,CAA,5-25,-10.51,96.6,107.1,66.4,-0.113,-1.9,101.3,103.2,0.19
277,American Univ,Pat,10-20,-10.51,96.0,106.5,60.0,0.004,-2.79,99.5,102.3,-3.65
278,Winthrop,BSth,14-17,-10.63,93.5,104.1,61.6,0.037,-5.58,97.5,103.1,1.69
279,CS Sacramento,BSky,14-15,-10.82,95.2,106.0,62.9,0.05,-8.33,98.1,106.5,-4.8
280,St Peter's,MAAC,9-21,-11.05,90.9,101.9,64.5,0.061,-2.57,100.1,102.7,-6.9
281,Ga Southern,SC,14-19,-11.15,93.9,105.1,62.7,0.011,-6.44,98.3,104.7,-2.89
282,Ark Pine Bluff,SWAC,16-14,-11.18,90.5,101.7,68.1,0.116,-9.87,94.6,104.5,4.06
283,VMI,BSth,14-17,-11.3,100.4,111.7,71.5,-0.023,-8.49,97.3,105.8,-3.49
284,Delaware St,MEAC,15-18,-11.43,95.0,106.4,61.6,0.053,-7.33,94.7,102.0,1.71
285,SE Louisiana,Slnd,13-18,-11.51,92.1,103.6,66.1,0.046,-4.26,98.2,102.5,3.9
286,UNC Greensboro,SC,9-22,-11.61,95.3,106.9,71.9,-0.152,-7.19,98.1,105.2,-0.04
287,UNC Wilmington,CAA,10-20,-11.86,95.2,107.1,66.9,0.022,-3.01,100.0,103.0,-1.31
288,Jacksonville,ASun,14-18,-12.08,93.9,106.0,68.8,0.068,-6.18,98.1,104.2,-3.83
289,Nicholls St,Slnd,9-21,-12.14,96.8,108.9,67.3,-0.024,-6.01,97.9,103.9,-0.76
290,Lipscomb,ASun,12-18,-12.16,96.1,108.3,70.7,0.053,-3.84,99.7,103.5,3.59
291,McNeese St,Slnd,14-17,-12.19,94.2,106.4,65.2,0.088,-5.11,98.5,103.7,2.94
292,Samford,SC,11-21,-12.35,96.0,108.3,60.8,-0.008,-6.59,97.8,104.4,1.23
293,Northern Arizona,BSky,11-21,-12.37,95.0,107.3,69.4,0.04,-4.68,99.6,104.2,3.79
294,Cent Arkansas,Slnd,13-17,-12.5,98.5,111.0,72.0,0.045,-7.25,96.4,103.6,-5.49
295,Utah Valley,GWC,14-18,-12.55,96.8,109.3,64.1,-0.005,-8.43,96.0,104.4,-5.1
296,Chicago St,GWC,11-22,-12.62,89.2,101.8,67.3,-0.083,-6.62,98.4,105.1,-1.48
297,Radford,BSth,13-19,-12.64,89.4,102.1,67.7,0.007,-8.7,97.7,106.4,-5.21
298,Siena,MAAC,8-24,-12.71,93.4,106.1,64.3,0.021,-1.27,100.5,101.7,-2.9
299,E Washington,BSky,10-21,-12.97,95.2,108.2,68.4,0.0,-6.6,99.6,106.2,-1.57
300,Campbell,BSth,13-20,-13.08,95.9,109.0,66.6,0.014,-6.86,98.0,104.8,0.32
301,WI Milwaukee,Horz,8-24,-13.37,93.2,106.6,66.0,-0.004,-0.15,100.9,101.0,-2.87
302,Montana St,BSky,13-17,-13.37,98.6,111.9,66.2,0.032,-8.07,98.0,106.1,-4.66
303,San Jose St,WAC,9-20,-13.42,88.8,102.2,67.7,0.021,-1.11,101.3,102.4,-4.55
304,Hofstra,CAA,7-25,-13.44,87.7,101.1,64.7,-0.025,-2.04,101.1,103.1,-0.7
305,Portland St,BSky,8-20,-13.47,101.7,115.2,65.3,-0.103,-7.01,97.6,104.6,2.2
306,Southern Utah,BSky,11-20,-13.64,90.3,103.9,69.1,-0.001,-6.4,99.6,106.0,1.76
307,Edwardsville,OVC,9-18,-13.65,91.0,104.7,65.9,-0.008,-5.57,99.0,104.6,-3.53
308,UMBC,AE,8-23,-13.85,93.8,107.7,67.4,-0.01,-3.34,98.4,101.7,-2.61
309,Monmouth NJ,NEC,10-21,-13.91,89.7,103.6,70.0,0.018,-4.67,99.8,104.5,-0.47
310,Chattanooga,SC,13-19,-14.08,95.8,109.8,67.7,0.017,-6.64,98.5,105.1,-0.47
311,Austin Peay,OVC,8-23,-14.38,96.8,111.2,68.9,-0.071,-4.97,99.5,104.5,-3.21
312,UTRGV,GWC,16-16,-14.41,92.2,106.6,64.9,0.087,-10.28,94.9,105.2,-8.38
313,Coppin St,MEAC,8-24,-14.5,91.3,105.8,68.5,-0.038,-5.02,96.2,101.2,3.26
314,UC Riverside,BW,6-25,-14.58,87.3,101.9,63.5,-0.071,-2.34,102.1,104.4,-2.51
315,TAM C. Christi,Slnd,6-23,-14.89,94.3,109.2,62.6,-0.04,-3.94,99.4,103.3,3.25
316,Jackson St,SWAC,11-18,-14.94,92.1,107.0,69.1,-0.015,-11.2,93.9,105.1,3.32
317,Navy,Pat,8-23,-15.18,88.0,103.2,60.7,-0.049,-4.59,98.9,103.5,-8.31
318,Missouri KC,Sum,8-24,-15.36,91.7,107.1,64.9,-0.022,-3.26,100.9,104.2,-1.02
319,ETSU,ASun,10-22,-15.68,93.1,108.8,65.3,0.063,-2.76,100.5,103.3,4.8
320,Idaho St,BSky,6-24,-16.19,90.1,106.3,60.7,-0.117,-6.0,99.8,105.8,1.09
321,NE Omaha,Sum,11-20,-16.27,99.8,116.1,72.0,0.094,-4.8,99.3,104.1,-3.99
322,N Illinois,MAC,5-25,-16.68,83.9,100.5,62.7,-0.053,-2.59,100.2,102.8,-2.46
323,Alcorn St,SWAC,10-24,-16.88,83.4,100.3,68.3,-0.045,-7.74,96.5,104.3,6.11
324,Prairie View,SWAC,15-19,-17.29,86.2,103.5,67.7,0.026,-11.72,93.7,105.4,-2.41
325,Rice,CUSA,5-26,-17.45,94.1,111.6,63.3,-0.032,-0.35,101.2,101.6,-3.29
326,Houston Bap,GWC,14-17,-17.54,86.0,103.5,68.3,0.072,-10.09,94.7,104.7,-7.97
327,ULM,SB,4-23,-18.0,90.5,108.5,66.6,-0.027,-2.03,99.1,101.1,2.03
328,Florida A&M,MEAC,8-23,-18.28,87.6,105.9,68.9,0.0,-7.24,95.5,102.7,-3.04
329,Howard,MEAC,7-24,-18.38,82.2,100.6,62.2,-0.044,-6.47,96.6,103.1,2.97
330,St Francis PA,NEC,5-24,-19.31,91.5,110.8,64.2,0.034,-4.56,100.9,105.5,0.36
331,Alabama St,SWAC,10-22,-19.68,90.4,110.1,66.3,0.006,-10.37,93.8,104.1,0.2
332,TN Martin,OVC,9-21,-20.1,91.8,111.9,68.4,0.071,-5.24,99.3,104.6,-4.16
333,IUPUI,Sum,6-26,-20.21,95.7,115.9,66.1,-0.054,-2.94,101.0,104.0,-0.64
334,F Dickinson,NEC,7-24,-20.47,92.1,112.5,67.6,0.028,-5.01,99.4,104.4,-2.36
335,Kennesaw,ASun,3-27,-20.68,89.7,110.4,64.5,0.004,-5.67,98.9,104.6,-3.69
336,Alabama A&M,SWAC,11-20,-20.72,89.0,109.7,66.3,-0.004,-10.46,94.0,104.5,2.73
337,Citadel,SC,8-22,-20.89,96.5,117.4,65.0,-0.005,-7.14,97.8,104.9,-3.33
338,Longwood,BSth,8-25,-21.61,92.8,114.4,71.1,-0.004,-6.87,98.4,105.3,-1.52
339,S Carolina St,MEAC,6-24,-22.0,90.0,112.0,65.5,-0.015,-5.94,95.1,101.0,-0.48
340,MS Valley St,SWAC,5-23,-22.02,88.2,110.2,70.5,-0.071,-9.67,94.4,104.0,2.41
341,Presbyterian,BSth,8-24,-22.87,93.0,115.9,62.3,0.01,-6.45,98.0,104.4,-2.99
342,Furman,SC,7-24,-23.24,90.0,113.2,64.7,-0.008,-6.95,97.8,104.7,-3.62
343,Binghamton,AE,3-27,-24.03,84.3,108.4,66.7,-0.018,-3.64,98.3,102.0,-5.42
344,MD E Shore,MEAC,2-26,-24.68,84.8,109.5,64.1,-0.029,-5.99,94.8,100.8,0.74
345,New Orleans,ind,8-18,-25.19,85.8,111.0,71.1,0.042,-8.3,96.5,104.8,-8.3
346,Lamar,Slnd,3-28,-25.4,83.9,109.3,70.4,0.023,-3.97,99.3,103.2,0.72
347,Grambling,SWAC,0-28,-46.11,74.3,120.4,64.5,-0.014,-10.75,94.3,105.1,-1.43
