Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
260,Idaho St,BSky,11-18,-7.52,103.4,111.0,64.7,-0.092,-6.54,102.7,109.3,3.17
261,Incarnate Word,Slnd,21-6,-7.53,102.2,109.7,70.1,0.015,-12.38,98.9,111.3,-6.35
262,Northern Arizona,BSky,15-17,-7.67,99.8,107.5,64.2,0.003,-6.42,103.2,109.7,0.42
263,North Dakota,BSky,17-17,-7.74,103.8,111.5,69.4,0.063,-5.39,103.2,108.6,6.82
264,North Florida,ASun,16-16,-7.74,102.6,110.4,68.3,0.089,-4.69,101.4,106.1,4.11
265,Lipscomb,ASun,15-15,-8.01,102.8,110.8,70.5,0.086,-6.32,102.6,108.9,-0.89
266,Hofstra,CAA,10-23,-8.16,104.4,112.6,65.6,-0.037,-1.88,103.4,105.2,-1.63
267,James Madison,CAA,11-20,-8.27,97.9,106.2,65.1,0.048,-2.26,103.1,105.4,-2.95
268,Tennessee Tech,OVC,17-16,-8.29,99.6,107.9,68.0,0.091,-5.22,103.3,108.5,-3.73
269,Monmouth NJ,MAAC,11-21,-8.47,96.2,104.7,68.7,-0.033,-2.82,103.5,106.3,-5.76
270,Niagara,MAAC,7-26,-8.75,101.4,110.1,72.7,-0.025,-0.77,104.8,105.6,0.23
271,Fairfield,MAAC,7-25,-8.85,95.0,103.8,66.1,-0.019,-0.38,104.7,105.0,2.2
272,Missouri KC,WAC,10-20,-8.93,97.8,106.8,70.4,0.017,-2.75,103.9,106.6,3.12
273,UC Riverside,BW,10-21,-8.97,98.1,107.0,67.4,-0.049,-3.37,102.7,106.1,-6.58
274,IL Chicago,Horz,6-25,-9.03,99.8,108.9,66.2,-0.113,0.97,104.4,103.5,0.58
275,W Illinois,Sum,10-20,-9.04,93.5,102.6,62.7,-0.068,-2.56,104.8,107.4,-4.14
276,CS Sacramento,BSky,14-16,-9.27,102.9,112.1,64.6,-0.008,-7.59,101.9,109.5,-1.23
277,Texas St,SB,8-23,-9.4,94.4,103.8,62.9,-0.114,-1.69,104.7,106.4,-0.34
278,Portland St,BSky,17-15,-9.44,101.7,111.2,66.5,0.063,-7.49,102.7,110.2,-3.1
279,Chattanooga,SC,18-15,-9.51,100.0,109.5,68.8,0.065,-9.79,100.3,110.1,-5.25
280,UNC Wilmington,CAA,9-23,-9.66,95.4,105.0,64.0,-0.043,-0.89,105.2,106.1,1.3
281,Savannah St,MEAC,13-19,-9.93,91.2,101.1,64.7,-0.038,-7.55,100.4,108.0,5.42
282,F Dickinson,NEC,10-21,-10.56,101.7,112.3,66.6,-0.017,-4.45,102.6,107.1,1.25
283,Chicago St,WAC,13-19,-11.23,97.6,108.9,69.2,0.069,-3.41,102.4,105.9,0.57
284,Liberty,BSth,11-21,-11.24,100.8,112.0,65.1,-0.13,-8.19,101.8,110.0,-4.19
285,Tulane,CUSA,17-17,-11.42,99.1,110.6,63.7,0.142,-2.39,102.4,104.8,-5.55
286,C Michigan,MAC,10-21,-11.47,105.8,117.2,65.3,0.004,-3.38,101.5,104.8,-7.66
287,Austin Peay,OVC,12-18,-11.62,99.0,110.7,70.9,0.012,-6.96,103.4,110.3,-5.96
288,Tennessee St,OVC,5-25,-11.7,101.2,112.9,65.2,-0.05,-1.84,104.6,106.5,3.2
289,San Jose St,MWC,7-24,-11.75,93.9,105.7,65.7,-0.005,2.86,106.6,103.8,-3.06
290,Edwardsville,OVC,11-20,-11.96,100.0,111.9,67.7,-0.005,-6.74,102.9,109.6,-5.1
291,Ga Southern,SC,15-19,-12.1,97.8,109.9,66.1,-0.04,-10.42,99.7,110.1,-8.62
292,Loyola MD,Pat,11-19,-12.17,96.5,108.7,66.2,0.063,-3.15,103.1,106.2,-2.26
293,Coppin St,MEAC,12-20,-12.31,99.7,112.0,68.6,0.007,-6.04,100.7,106.7,4.51
294,Jackson St,SWAC,11-20,-12.64,93.1,105.7,67.2,-0.043,-10.28,98.7,108.9,1.24
295,UTRGV,WAC,9-23,-12.8,93.1,105.9,65.9,-0.033,-5.4,102.3,107.7,-5.1
296,Ball St,MAC,5-25,-13.11,96.0,109.1,67.4,-0.022,0.77,104.2,103.5,2.98
297,Florida A&M,MEAC,14-18,-13.14,94.3,107.5,71.5,0.05,-9.19,98.9,108.0,-3.97
298,Alabama St,SWAC,19-13,-13.23,96.6,109.9,67.5,0.095,-12.85,96.6,109.5,-6.64
299,E Illinois,OVC,11-19,-13.29,98.1,111.4,66.4,0.029,-4.72,103.4,108.1,-0.45
300,Rice,CUSA,7-23,-13.3,94.0,107.3,64.1,-0.008,-0.77,103.4,104.2,-1.02
301,Sacred Heart,NEC,5-26,-13.42,98.7,112.1,68.1,-0.093,-6.02,101.8,107.8,-4.83
302,Montana St,BSky,14-17,-13.48,94.5,107.9,65.8,0.056,-7.65,102.7,110.3,-4.65
303,Jacksonville,ASun,12-18,-13.54,102.6,116.1,69.6,0.027,-6.42,101.5,107.9,-3.51
304,Nicholls St,Slnd,14-15,-13.61,97.4,111.0,65.8,0.109,-9.24,100.7,109.9,-1.34
305,Central Conn,NEC,11-19,-13.66,96.9,110.6,70.2,0.071,-6.52,100.5,107.0,-3.83
306,Alabama A&M,SWAC,14-16,-13.83,91.4,105.2,66.1,0.024,-11.98,97.8,109.8,-0.08
307,Navy,Pat,9-21,-13.87,92.3,106.2,63.5,-0.028,-5.84,101.9,107.7,-12.09
308,NJIT,ind,13-16,-13.89,95.9,109.8,68.4,0.055,-9.12,100.1,109.3,-9.12
309,Jacksonville St,OVC,10-21,-14.03,97.6,111.6,62.8,-0.016,-6.04,102.8,108.9,-6.84
310,McNeese St,Slnd,11-20,-14.04,97.3,111.3,67.5,0.041,-4.57,102.6,107.1,10.36
311,N Kentucky,ASun,9-21,-14.05,102.0,116.1,63.5,-0.044,-6.32,101.5,107.9,-2.89
312,SE Louisiana,Slnd,12-18,-14.14,98.1,112.3,65.3,0.002,-9.35,100.2,109.5,-2.48
313,UT San Antonio,CUSA,8-22,-14.7,100.4,115.1,67.9,-0.0,-1.72,102.9,104.6,-2.91
314,St Francis PA,NEC,10-21,-14.75,95.8,110.5,63.2,0.038,-5.53,102.5,108.0,-2.88
315,UNC Greensboro,SC,14-18,-15.02,93.3,108.3,70.4,0.054,-7.36,101.5,108.9,-1.44
316,UC Davis,BW,9-22,-15.12,100.8,115.9,66.4,0.035,-2.82,103.4,106.3,-5.15
317,New Orleans,Slnd,11-15,-15.21,95.5,110.7,71.7,0.065,-6.77,102.1,108.9,10.65
318,TN Martin,OVC,8-23,-15.41,102.5,118.0,69.4,-0.065,-6.04,102.7,108.7,-4.23
319,Long Island,NEC,9-20,-15.56,102.5,118.0,68.3,0.076,-5.71,101.1,106.8,-3.7
320,Samford,SC,13-20,-15.65,100.2,115.9,67.2,0.01,-8.64,100.4,109.0,-5.27
321,Delaware St,MEAC,9-21,-15.66,96.5,112.2,60.7,-0.063,-7.6,99.4,107.0,3.08
322,MA Lowell,AE,10-18,-16.03,94.9,110.9,64.6,0.063,-5.16,100.8,105.9,2.01
323,UMBC,AE,9-21,-16.05,92.0,108.1,68.2,-0.003,-7.51,99.7,107.3,-4.69
324,Alcorn St,SWAC,12-19,-16.49,92.8,109.3,63.6,-0.014,-10.71,98.4,109.1,1.55
325,Prairie View,SWAC,11-23,-16.86,95.5,112.4,67.9,0.004,-9.48,99.0,108.5,4.28
326,Ark Pine Bluff,SWAC,13-18,-16.99,91.2,108.2,67.0,0.089,-8.58,99.4,107.9,7.45
327,Campbell,BSth,12-20,-17.39,97.9,115.3,63.7,0.058,-8.26,101.9,110.2,-5.15
328,New Hampshire,AE,6-24,-17.62,88.1,105.7,63.2,-0.086,-6.18,100.8,106.9,-2.84
329,Cent Arkansas,Slnd,8-21,-17.83,94.7,112.5,72.5,-0.01,-6.12,102.3,108.4,-0.09
330,IUPUI,Sum,6-26,-18.19,95.6,113.8,66.0,-0.037,-1.13,104.7,105.8,-1.98
331,Appalachian St,SC,9-21,-18.64,91.5,110.1,66.4,-0.034,-8.38,101.2,109.6,-0.02
332,Howard,MEAC,8-25,-18.89,87.2,106.0,67.6,-0.027,-6.1,101.3,107.4,0.95
333,Binghamton,AE,7-23,-19.38,91.1,110.5,65.9,-0.018,-7.0,100.3,107.3,-3.87
334,NC A&T,MEAC,9-23,-19.52,93.2,112.7,67.2,0.035,-8.83,98.4,107.3,-2.99
335,Stetson,ASun,7-24,-19.96,93.9,113.9,63.6,0.032,-6.19,101.8,108.0,-4.03
336,MD E Shore,MEAC,6-24,-20.26,98.5,118.8,66.7,-0.036,-8.31,98.9,107.2,-1.69
337,Bethune-Cookman,MEAC,7-25,-20.29,96.0,116.3,62.6,-0.062,-9.01,98.8,107.8,-4.29
338,Kennesaw,ASun,6-25,-20.3,91.4,111.7,67.9,0.003,-4.97,102.9,107.9,-0.34
339,Maine,AE,6-23,-20.55,94.8,115.4,74.3,0.01,-5.27,100.6,105.9,0.42
340,Cornell,Ivy,2-26,-20.59,99.8,120.4,65.3,-0.048,0.58,104.1,103.5,-0.62
341,Houston Bap,Slnd,6-25,-20.63,91.0,111.6,69.3,-0.039,-6.44,102.3,108.8,1.67
342,Furman,SC,9-21,-20.66,94.3,115.0,65.3,-0.002,-8.75,100.4,109.1,-4.87
343,Lamar,Slnd,4-26,-20.69,92.5,113.2,68.4,-0.034,-6.71,101.9,108.6,-2.71
344,S Carolina St,MEAC,9-21,-21.15,90.9,112.0,66.6,0.042,-7.54,99.4,106.9,-0.44
345,Citadel,SC,7-26,-22.19,95.7,117.9,65.5,-0.046,-7.71,100.7,108.4,-2.94
346,Longwood,BSth,8-24,-22.91,95.1,118.0,68.6,-0.043,-6.25,102.6,108.9,-0.17
347,MS Valley St,SWAC,9-23,-22.93,92.5,115.4,72.5,0.011,-10.16,97.6,107.8,1.04
348,Abilene Chr,Slnd,11-20,-23.32,93.4,116.7,65.5,-0.045,-4.71,103.3,108.0,7.5
349,Presbyterian,BSth,6-26,-25.86,93.6,119.5,65.7,-0.018,-8.76,100.9,109.6,-9.39
350,Grambling,SWAC,5-24,-26.6,94.9,121.5,67.9,-0.017,-10.56,97.5,108.1,0.81
351,Southern Utah,BSky,2-27,-27.09,87.0,114.1,65.9,-0.049,-4.81,103.8,108.7,4.11
