Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
252,Kennesaw St.,ASun,14-18,-7.45,102.9,110.3,69.2,0,-4.66,103.9,108.5,-3.38
253,LIU Brooklyn,NEC,20-12,-7.53,100.5,108,66.9,0.081,-9.6,98.9,108.5,-5.28
254,St. Francis PA,NEC,17-17,-7.58,102.4,110,70.1,-0.001,-7.86,100.3,108.2,-1.04
255,North Florida,ASun,15-19,-7.66,102.1,109.8,69.7,0.025,-0.42,106.1,106.5,6.76
256,Tennessee Tech,OVC,12-20,-7.85,99.3,107.1,68.2,-0.058,-3.06,103.8,106.9,-2.45
257,Drake,MVC,7-24,-8.07,103.4,111.4,69.4,-0.083,1.15,104.3,103.2,-3.35
258,Niagara,MAAC,10-23,-8.17,101.4,109.6,68.9,-0.067,-3.79,103.1,106.9,-4.59
259,San Diego,WCC,13-18,-8.33,100.3,108.6,63.2,0.058,-0.74,104.3,105,-6.56
260,Milwaukee,Horz,11-24,-8.38,100.2,108.6,62.4,-0.023,-1.32,104.4,105.7,2.32
261,Louisiana Monroe,SB,9-24,-8.47,98.5,107,64.9,-0.116,-1.39,103.9,105.3,-3.55
262,Cal St. Fullerton,BW,17-15,-8.51,97.3,105.8,68.7,0.021,-8.78,100.2,109,-7.99
263,Cornell,Ivy,8-21,-8.72,100,108.7,69.6,-0.032,-0.45,105.6,106,1.69
264,Robert Morris,NEC,14-19,-8.75,91.9,100.6,68.7,0.032,-5.26,101.5,106.8,4.14
265,Oregon St.,P12,5-27,-8.8,97.2,106,64.4,-0.067,5.89,108.5,102.6,-5.02
266,Colgate,Pat,10-22,-8.84,99,107.8,64.9,-0.013,-2.74,102.8,105.6,-0.95
267,Fairleigh Dickinson,NEC,11-19,-8.84,103.2,112.1,68.9,-0.051,-5,100.8,105.8,7.57
268,Hawaii,BW,14-16,-8.97,97.3,106.3,67,-0.012,-8.09,99.5,107.6,-5.75
269,Seattle,WAC,13-17,-8.99,96.1,105.1,67.5,-0.023,-4.49,101.6,106.1,-6.52
270,Florida Atlantic,CUSA,10-20,-9.24,99,108.2,68.7,-0.036,-2.51,103.5,106,-1.37
271,Eastern Kentucky,OVC,12-19,-9.28,98.7,108,67.4,0.015,-1.65,105.1,106.7,0.33
272,High Point,BSth,15-16,-9.29,99.1,108.4,65.6,-0.004,-6.38,101.3,107.7,-0.1
273,Saint Louis,A10,12-21,-9.4,95.7,105.1,63.4,0.082,1.07,105.5,104.4,-4.82
274,Appalachian St.,SB,9-21,-9.49,99.8,109.3,70.4,-0.039,-0.56,104.3,104.9,-0.38
275,Jacksonville,ASun,17-16,-9.57,102.5,112.1,67.8,0.002,-7.73,102.7,110.4,-8.99
276,FIU,CUSA,7-24,-9.6,103.2,112.8,64.8,-0.171,-3.83,102.2,106,-4.79
277,Brown,Ivy,13-17,-9.86,104.3,114.2,71.2,0.017,-5.48,101.5,107,-9.65
278,Miami OH,MAC,11-21,-9.9,96.2,106.1,68.5,0.052,-2.08,104.7,106.8,-6.47
279,Portland,WCC,11-22,-10.19,98.9,109.1,65.6,0.011,1,105.3,104.3,-3.7
280,Northern Colorado,BSky,11-18,-10.23,96.9,107.2,68.3,-0.026,-4.11,104.1,108.2,8.94
,Strength of Schedule,NCSOS,,,,,,,,,,
Rank,Team,Conf,W-L,AdjEM,AdjO,AdjT,AdjEM,OppD,,,,
281,Bryant,NEC,12-20,-10.26,102,112.2,69,-0.014,-6.25,100.9,107.2,3.12
282,Youngstown St.,Horz,13-21,-10.31,102.9,113.2,71.6,0.077,-2.24,103.4,105.6,-1.71
283,Cal St. Northridge,BW,11-19,-10.46,104.3,114.8,72.6,-0.032,-6.04,100.1,106.2,0.66
284,Alcorn St.,SWAC,18-14,-10.47,95.7,106.2,67.6,0.048,-10.97,98.3,109.3,11.22
285,NJIT,ASun,11-20,-10.5,98.9,109.4,67.4,0.029,-3.31,104.9,108.2,-0.29
286,Campbell,BSth,18-17,-10.6,100.5,111.1,65.6,0.034,-8.08,101.4,109.4,-5.39
287,Austin Peay,OVC,11-19,-10.77,106.5,117.3,69.9,0.04,-1.65,105,106.7,3.14
288,The Citadel,SC,12-21,-10.79,105.9,116.6,79.6,0.023,-1.28,105.1,106.4,-2.3
289,Manhattan,MAAC,10-22,-10.92,97.1,108,68.8,0,-2.57,103.7,106.3,-0.86
290,Delaware,CAA,13-20,-11.1,97.6,108.7,64.7,0.089,0.01,106.7,106.7,-3.08
291,Sacramento St.,BSky,13-18,-11.2,101.2,112.4,65.4,0.045,-5.39,103,108.4,1.78
292,South Florida,Amer,7-23,-11.35,96.7,108,68.6,-0.021,1.33,104.3,103,-7.79
293,UMass Lowell,AE,11-20,-11.38,104.6,115.9,71.6,-0.036,-6.41,101.3,107.7,-6.61
294,Western Illinois,Sum,8-20,-11.5,97.5,109,68.7,-0.035,-1.58,105.3,106.9,-2.76
295,Quinnipiac,MAAC,10-21,-11.73,101.6,113.3,73,0.027,-3.44,102.9,106.4,-3.56
296,Radford,BSth,14-18,-11.79,96.3,108.1,63.8,0.06,-4.34,103.6,108,8.44
297,Northwestern St.,Slnd,13-16,-11.82,101.1,112.9,71.2,0.028,-5.52,101.5,107,7.06
298,Norfolk St.,MEAC,17-17,-11.85,94.5,106.3,68.7,0.069,-9.39,99.9,109.3,6.18
299,Sacred Heart,NEC,13-19,-12.12,97.8,109.9,70.9,0.018,-8.6,99.4,108,-5.25
300,Pepperdine,WCC,9-22,-12.19,102.3,114.5,68.4,0.026,1.18,105.9,104.8,-1.51
301,Detroit,Horz,8-23,-12.2,102.5,114.7,72.5,0.016,-1.27,104,105.2,2.59
302,UT Rio Grande Valley,WAC,10-22,-12.36,100.9,113.3,73.8,-0.037,-3.07,102.2,105.3,-3.25
303,Abilene Christian,Slnd,13-16,-12.37,96.9,109.2,65.7,0.049,-6.39,101.7,108.1,1.2
304,American,Pat,8-22,-12.9,95.4,108.3,64.2,-0.017,-4.09,101.9,106,-4.31
305,Dartmouth,Ivy,7-20,-12.96,99.5,112.4,67.2,0.032,-3.06,102.5,105.6,-4.56
306,Cal Poly,BW,11-20,-13.04,100.2,113.3,65.2,0.013,-4.24,100.9,105.1,2.56
307,Incarnate Word,Slnd,12-17,-13.14,101.6,114.8,71.6,0.032,-5.67,101.3,106.9,4.16
308,Hampton,MEAC,14-17,-13.47,93.6,107.1,68.5,0.018,-9.92,99.3,109.2,1.8
309,Charleston Southern,BSth,12-19,-13.62,103.4,117,68.1,0.007,-6.04,101.2,107.2,3.77
310,Prairie View A&M,SWAC,13-20,-13.63,98.2,111.9,67.5,-0.017,-8.57,99.7,108.2,11.55
311,UC Riverside,BW,8-21,-13.65,92.5,106.1,67.7,-0.055,-4.72,101.7,106.4,1.88
312,Binghamton,AE,12-20,-13.66,96.5,110.1,65.8,-0.009,-5.14,102.5,107.6,-4.56
313,Central Arkansas,Slnd,8-24,-13.81,104.1,117.9,71,-0.014,-3.53,103.1,106.7,6.83
314,SIU Edwardsville,OVC,6-24,-13.92,95.4,109.3,69.1,-0.041,-2.73,104.6,107.3,0.14
315,Marist,MAAC,8-24,-13.92,100.8,114.8,66.7,0.013,-2.14,104.3,106.5,-0.31
316,Savannah St.,MEAC,13-16,-14.1,100.8,114.9,80.9,0.054,-9.98,99.1,109,6.81
317,Nicholls St.,Slnd,14-17,-14.17,100.5,114.6,69.3,0.089,-4.2,103,107.3,8.01
318,Stetson,ASun,11-21,-14.39,101.2,115.5,72.3,-0.002,-5.09,103.1,108.2,-5.34
319,North Texas,CUSA,8-22,-14.49,96.6,111.1,70,-0.08,-4.54,101.8,106.3,-8.19
320,McNeese St.,Slnd,7-22,-14.51,96.2,110.7,69.8,-0.057,-3.84,103.3,107.1,8.09
,Strength of Schedule,NCSOS,,,,,,,,,,
Rank,Team,Conf,W-L,AdjEM,AdjO,AdjT,AdjEM,OppD,,,,
321,Maryland Eastern Shore,MEAC,14-20,-14.78,98.1,112.9,68.4,0.039,-7.28,101.1,108.4,8.94
322,Western Carolina,SC,9-23,-14.87,90.4,105.2,66.6,0.027,1.33,107,105.7,5.96
323,Northern Arizona,BSky,9-23,-15.27,95.4,110.7,69.1,-0.016,-6.09,102.1,108.2,-3.35
324,Morgan St.,MEAC,14-16,-15.45,91.4,106.9,67.6,0.038,-12.56,98.3,110.9,-3.14
325,Southern Miss,CUSA,9-22,-15.47,93.2,108.7,65.4,-0.032,-3.28,102.6,105.9,-3.6
326,Southern,SWAC,15-18,-15.69,98.4,114,68.2,0.038,-12.4,97,109.3,1.42
327,VMI,SC,6-24,-16.03,97.9,114,68.9,-0.034,0.07,105.9,105.9,0.57
328,Grambling St.,SWAC,15-17,-16.21,96.8,113,67,0.049,-12.23,97.8,110,-0.74
329,Jackson St.,SWAC,14-18,-16.3,93,109.3,64.2,0.032,-11.72,98.4,110.1,2.23
330,Lafayette,Pat,9-21,-16.81,96.7,113.5,69.2,0.059,-3.69,101.2,104.9,-3.99
331,Idaho St.,BSky,6-26,-17.86,98.1,116,68.8,-0.053,-2.54,104.6,107.2,4.88
332,UC Santa Barbara,BW,6-22,-17.92,91.6,109.5,63.9,0.009,-2.92,102.5,105.4,6.77
333,Southern Utah,BSky,6-27,-18.24,101.5,119.8,71.3,-0.014,-4.98,102.5,107.5,-1.16
334,Hartford,AE,9-23,-18.34,92.8,111.1,68.3,0.073,-5.54,102.2,107.7,-6.56
335,Chicago St.,WAC,6-26,-18.79,92.5,111.3,66.9,-0.009,1.93,105,103,5.73
336,South Carolina St.,MEAC,11-20,-19.44,99.3,118.7,68.2,0.067,-6.33,100.8,107.2,16.05
337,Maine,AE,7-25,-19.56,91.3,110.9,67.8,0.005,-3.59,103.7,107.3,-2.91
338,Howard,MEAC,10-24,-19.71,90.7,110.4,67.9,-0.022,-7.77,100.9,108.6,8.54
339,Delaware St.,MEAC,10-22,-20.02,94.5,114.5,65.6,0.007,-8.87,100.7,109.6,3.57
340,Bethune Cookman,MEAC,10-22,-20.36,95.2,115.6,68.1,-0.011,-11.61,98.8,110.4,-2.38
341,Central Connecticut,NEC,6-23,-20.97,93.2,114.1,64.8,-0.023,-8.16,99.6,107.7,-3.92
342,Alabama St.,SWAC,8-23,-21.64,91.3,113,68.3,-0.007,-9.85,99.3,109.1,2.7
343,Coppin St.,MEAC,8-24,-21.92,93.9,115.8,68.6,0.002,-7.19,100.8,108,7.55
344,Mississippi Valley St.,SWAC,7-25,-22.5,96,118.5,71.1,0.025,-6.86,100.7,107.5,11.78
345,Florida A&M,MEAC,6-23,-22.55,93.9,116.4,69.1,-0.085,-13.15,97.8,111,-4.55
346,St. Francis NY,NEC,4-27,-24.2,88.1,112.3,67,-0.037,-7.13,100.9,108,-1.61
347,Arkansas Pine Bluff,SWAC,7-25,-25.21,85.9,111.1,67.5,-0.01,-9.19,100.7,109.8,2.99
348,Longwood,BSth,6-24,-25.25,92.4,117.6,70.4,0.017,-5.82,101.7,107.5,-0.51
349,North Carolina A&T,MEAC,3-29,-27.66,95.7,123.4,62.7,-0.086,-9.26,99,108.2,0.2
350,Presbyterian,BSth,5-25,-29.26,89.1,118.4,64,0.018,-4.32,103,107.3,2.53
351,Alabama A&M,SWAC,2-27,-30.29,91.9,122.2,64,-0.075,-10.01,99,109,1.28
